id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,393,161,966,522,549,100.00,100.00,90.91,100.00,2.441,0.407,0.753,0.716
values_30,200,88,542,285,295,100.00,90.91,68.18,100.00,2.273,0.369,0.702,0.678
values_96,287,124,730,400,415,100.00,90.91,77.27,100.00,2.315,0.393,0.718,0.692
values_15,225,94,539,308,334,100.00,90.91,77.27,100.00,2.394,0.417,0.731,0.674
values_16,423,168,974,552,587,100.00,90.91,86.36,100.00,2.518,0.434,0.766,0.721
values_94,212,92,528,291,301,100.00,90.91,72.73,100.00,2.304,0.402,0.729,0.704
values_90,605,235,1366,783,804,100.00,90.91,86.36,100.00,2.574,0.443,0.773,0.752
values_52,144,64,386,210,206,100.00,90.91,63.64,100.00,2.250,0.373,0.686,0.699
values_78,153,69,435,227,229,100.00,90.91,72.73,100.00,2.217,0.352,0.674,0.668
values_20,659,250,1419,821,861,100.00,100.00,81.82,100.00,2.636,0.464,0.803,0.765
values_53,225,94,541,308,334,100.00,90.91,68.18,100.00,2.394,0.416,0.731,0.674
values_43,552,220,1290,721,757,100.00,90.91,81.82,100.00,2.509,0.428,0.766,0.729
values_42,652,255,1510,836,872,100.00,90.91,77.27,100.00,2.557,0.432,0.780,0.748
values_0,328,135,802,440,457,100.00,100.00,86.36,100.00,2.430,0.409,0.745,0.718
values_61,161,70,427,229,235,100.00,100.00,86.36,100.00,2.300,0.377,0.703,0.685
values_97,190,80,462,261,267,100.00,90.91,77.27,100.00,2.375,0.411,0.728,0.712
values_14,68,36,211,113,110,100.00,90.91,54.55,100.00,1.889,0.322,0.602,0.618
values_87,365,152,865,501,527,100.00,90.91,77.27,100.00,2.401,0.422,0.729,0.693
values_50,416,161,920,525,565,100.00,90.91,72.73,100.00,2.584,0.452,0.792,0.736
values_83,763,287,1664,956,983,100.00,90.91,86.36,100.00,2.659,0.459,0.798,0.776
values_67,490,192,1094,634,656,100.00,90.91,72.73,100.00,2.552,0.448,0.773,0.747
values_86,20,11,52,29,27,100.00,27.27,13.64,100.00,1.818,0.385,0.690,0.741
values_23,701,263,1527,871,909,100.00,100.00,90.91,100.00,2.665,0.459,0.805,0.771
values_64,198,88,530,293,296,100.00,90.91,77.27,100.00,2.250,0.374,0.676,0.669
values_44,419,173,1049,570,584,100.00,90.91,86.36,100.00,2.422,0.399,0.735,0.717
values_71,58,32,180,99,96,100.00,90.91,50.00,100.00,1.812,0.322,0.586,0.604
values_93,137,63,379,203,201,100.00,90.91,68.18,100.00,2.175,0.361,0.675,0.682
values_88,463,190,1115,610,649,100.00,90.91,77.27,100.00,2.437,0.415,0.759,0.713
values_26,159,71,445,234,238,100.00,90.91,81.82,100.00,2.239,0.357,0.679,0.668
values_59,251,103,576,333,355,100.00,90.91,72.73,100.00,2.437,0.436,0.754,0.707
values_57,295,123,728,405,420,100.00,90.91,86.36,100.00,2.398,0.405,0.728,0.702
values_82,504,199,1201,659,679,100.00,100.00,90.91,100.00,2.533,0.420,0.765,0.742
values_75,386,159,975,520,539,100.00,90.91,68.18,100.00,2.428,0.396,0.742,0.716
values_51,280,114,626,376,393,100.00,90.91,72.73,100.00,2.456,0.447,0.745,0.712
values_7,594,239,1450,791,814,100.00,90.91,86.36,100.00,2.485,0.410,0.751,0.730
values_92,18,10,34,24,22,100.00,27.27,13.64,100.00,1.800,0.529,0.750,0.818
values_56,240,104,628,342,347,100.00,90.91,72.73,100.00,2.308,0.382,0.702,0.692
values_47,230,98,556,312,328,100.00,90.91,72.73,100.00,2.347,0.414,0.737,0.701
