id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,145,97,494,452,452,100.00,100.00,75.00,100.00,1.495,0.294,0.321,0.321
values_30,69,58,245,222,222,100.00,100.00,87.50,100.00,1.190,0.282,0.311,0.311
values_96,26,28,83,74,74,100.00,100.00,87.50,100.00,0.929,0.313,0.351,0.351
values_15,109,79,368,335,335,100.00,100.00,75.00,100.00,1.380,0.296,0.325,0.325
values_16,109,79,368,335,335,100.00,100.00,75.00,100.00,1.380,0.296,0.325,0.325
values_94,26,28,83,74,74,100.00,100.00,87.50,100.00,0.929,0.313,0.351,0.351
values_90,26,28,83,74,74,100.00,100.00,87.50,100.00,0.929,0.313,0.351,0.351
values_52,97,73,326,296,296,100.00,100.00,87.50,100.00,1.329,0.298,0.328,0.328
values_78,69,58,245,222,222,100.00,100.00,87.50,100.00,1.190,0.282,0.311,0.311
values_20,93,71,312,283,283,100.00,100.00,75.00,100.00,1.310,0.298,0.329,0.329
values_53,97,68,315,287,287,100.00,100.00,87.50,100.00,1.426,0.308,0.338,0.338
values_43,129,89,438,400,400,100.00,100.00,87.50,100.00,1.449,0.295,0.323,0.323
values_42,129,89,438,400,400,100.00,100.00,87.50,100.00,1.449,0.295,0.323,0.323
values_0,89,64,287,261,261,100.00,100.00,87.50,100.00,1.391,0.310,0.341,0.341
values_61,113,76,371,339,339,100.00,100.00,87.50,100.00,1.487,0.305,0.333,0.333
values_97,26,28,83,74,74,100.00,100.00,87.50,100.00,0.929,0.313,0.351,0.351
values_14,109,74,357,326,326,100.00,100.00,87.50,100.00,1.473,0.305,0.334,0.334
values_87,145,97,494,452,452,100.00,100.00,75.00,100.00,1.495,0.294,0.321,0.321
values_50,97,68,315,287,287,100.00,100.00,87.50,100.00,1.426,0.308,0.338,0.338
values_83,145,97,494,452,452,100.00,100.00,75.00,100.00,1.495,0.294,0.321,0.321
values_67,113,81,382,348,348,100.00,100.00,75.00,100.00,1.395,0.296,0.325,0.325
values_86,145,97,494,452,452,100.00,100.00,75.00,100.00,1.495,0.294,0.321,0.321
values_23,93,66,301,274,274,100.00,100.00,87.50,100.00,1.409,0.309,0.339,0.339
values_64,113,81,382,348,348,100.00,100.00,87.50,100.00,1.395,0.296,0.325,0.325
values_44,129,89,438,400,400,100.00,100.00,87.50,100.00,1.449,0.295,0.323,0.323
values_71,69,58,245,222,222,100.00,100.00,87.50,100.00,1.190,0.282,0.311,0.311
values_93,26,28,83,74,74,100.00,100.00,87.50,100.00,0.929,0.313,0.351,0.351
values_88,145,97,494,452,452,100.00,100.00,75.00,100.00,1.495,0.294,0.321,0.321
values_26,93,66,301,274,274,100.00,100.00,87.50,100.00,1.409,0.309,0.339,0.339
values_59,97,68,315,287,287,100.00,100.00,87.50,100.00,1.426,0.308,0.338,0.338
