id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,3361,516,3827,2594,2594,100.00,100.00,100.00,100.00,6.514,0.878,1.296,1.296
values_30,9905,1492,11155,7506,7506,100.00,100.00,100.00,100.00,6.639,0.888,1.320,1.320
values_96,3361,516,3827,2594,2594,100.00,100.00,100.00,100.00,6.514,0.878,1.296,1.296
values_15,13250,1990,14893,10008,10008,100.00,100.00,100.00,100.00,6.658,0.890,1.324,1.324
values_16,122,30,173,128,128,100.00,100.00,100.00,100.00,4.067,0.705,0.953,0.953
values_94,1734,282,2069,1412,1412,100.00,100.00,100.00,100.00,6.149,0.838,1.228,1.228
values_90,18466,2766,20717,13904,13904,100.00,100.00,100.00,100.00,6.676,0.891,1.328,1.328
values_52,18466,2766,20717,13904,13904,100.00,100.00,100.00,100.00,6.676,0.891,1.328,1.328
values_78,15750,2362,17685,11876,11876,100.00,100.00,100.00,100.00,6.668,0.891,1.326,1.326
values_20,1026,166,1197,824,824,100.00,100.00,100.00,100.00,6.181,0.857,1.245,1.245
values_53,6790,1066,7957,5364,5364,100.00,100.00,100.00,100.00,6.370,0.853,1.266,1.266
values_43,15750,2362,17685,11876,11876,100.00,100.00,100.00,100.00,6.668,0.891,1.326,1.326
values_42,19905,2980,22323,14978,14978,100.00,100.00,100.00,100.00,6.680,0.892,1.329,1.329
values_0,122,30,173,128,128,100.00,100.00,100.00,100.00,4.067,0.705,0.953,0.953
values_61,7945,1200,8963,6038,6038,100.00,100.00,100.00,100.00,6.621,0.886,1.316,1.316
values_97,5410,822,6125,4136,4136,100.00,100.00,100.00,100.00,6.582,0.883,1.308,1.308
values_14,454,82,565,396,396,100.00,100.00,100.00,100.00,5.537,0.804,1.146,1.146
values_87,5410,822,6125,4136,4136,100.00,100.00,100.00,100.00,6.582,0.883,1.308,1.308
values_50,24546,3670,27501,18440,18440,100.00,100.00,100.00,100.00,6.688,0.893,1.331,1.331
values_83,15750,2362,17685,11876,11876,100.00,100.00,100.00,100.00,6.668,0.891,1.326,1.326
values_67,1385,220,1603,1098,1098,100.00,100.00,100.00,100.00,6.295,0.864,1.261,1.261
values_86,122,30,173,128,128,100.00,100.00,100.00,100.00,4.067,0.705,0.953,0.953
values_23,18466,2766,20717,13904,13904,100.00,100.00,100.00,100.00,6.676,0.891,1.328,1.328
values_64,17081,2560,19171,12870,12870,100.00,100.00,100.00,100.00,6.672,0.891,1.327,1.327
values_44,6790,1066,7957,5364,5364,100.00,100.00,100.00,100.00,6.370,0.853,1.266,1.266
values_71,9905,1492,11155,7506,7506,100.00,100.00,100.00,100.00,6.639,0.888,1.320,1.320
values_93,18466,2766,20717,13904,13904,100.00,100.00,100.00,100.00,6.676,0.891,1.328,1.328
values_88,19905,2980,22323,14978,14978,100.00,100.00,100.00,100.00,6.680,0.892,1.329,1.329
values_26,19905,2980,22323,14978,14978,100.00,100.00,100.00,100.00,6.680,0.892,1.329,1.329
