id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,477,287,1052,993,1259,100.00,100.00,100.00,100.00,1.662,0.453,0.480,0.379
values_30,185,119,428,409,499,100.00,100.00,100.00,100.00,1.555,0.432,0.452,0.371
values_96,949,533,1960,1831,2389,100.00,100.00,100.00,100.00,1.780,0.484,0.518,0.397
values_15,403,242,882,828,1064,100.00,100.00,100.00,100.00,1.665,0.457,0.487,0.379
values_16,1041,581,2137,1994,2610,100.00,100.00,100.00,100.00,1.792,0.487,0.522,0.399
values_94,1897,1025,3772,3495,4661,100.00,100.00,100.00,100.00,1.851,0.503,0.543,0.407
values_90,347,212,776,740,912,100.00,100.00,83.33,100.00,1.637,0.447,0.469,0.380
values_52,255,158,572,542,678,100.00,100.00,100.00,100.00,1.614,0.446,0.470,0.376
values_78,499,290,1060,994,1282,100.00,100.00,100.00,100.00,1.721,0.471,0.502,0.389
values_20,1309,725,2670,2489,3267,100.00,100.00,100.00,100.00,1.806,0.490,0.526,0.401
values_53,1433,785,2888,2683,3553,100.00,100.00,100.00,100.00,1.825,0.496,0.534,0.403
values_43,781,437,1604,1499,1953,100.00,100.00,100.00,100.00,1.787,0.487,0.521,0.400
values_42,565,329,1205,1130,1458,100.00,100.00,100.00,100.00,1.717,0.469,0.500,0.388
values_0,963,548,2018,1890,2450,100.00,100.00,100.00,100.00,1.757,0.477,0.510,0.393
values_61,633,365,1339,1256,1620,100.00,100.00,100.00,100.00,1.734,0.473,0.504,0.391
values_97,125,89,316,303,365,100.00,100.00,100.00,100.00,1.404,0.396,0.413,0.342
values_14,1313,725,2669,2486,3270,100.00,100.00,100.00,100.00,1.811,0.492,0.528,0.402
values_87,125,83,293,280,340,100.00,100.00,100.00,100.00,1.506,0.427,0.446,0.368
values_50,843,482,1772,1658,2154,100.00,100.00,100.00,100.00,1.749,0.476,0.508,0.391
values_83,1515,830,3053,2833,3763,100.00,100.00,100.00,100.00,1.825,0.496,0.535,0.403
values_67,75,56,193,187,217,100.00,100.00,100.00,100.00,1.339,0.389,0.401,0.346
values_86,311,188,684,648,812,100.00,100.00,100.00,100.00,1.654,0.455,0.480,0.383
values_23,55,44,148,144,164,100.00,100.00,100.00,100.00,1.250,0.372,0.382,0.335
values_64,175,116,416,396,488,100.00,100.00,100.00,100.00,1.509,0.421,0.442,0.359
values_44,1419,776,2855,2653,3511,100.00,100.00,100.00,100.00,1.829,0.497,0.535,0.404
values_71,475,278,1015,951,1229,100.00,100.00,100.00,100.00,1.709,0.468,0.499,0.386
values_93,189,119,427,406,502,100.00,100.00,100.00,100.00,1.588,0.443,0.466,0.376
values_88,959,536,1969,1835,2409,100.00,100.00,100.00,100.00,1.789,0.487,0.523,0.398
values_26,28,32,103,101,111,100.00,100.00,100.00,100.00,0.875,0.272,0.277,0.252
values_59,183,122,439,419,513,100.00,100.00,100.00,100.00,1.500,0.417,0.437,0.357
values_57,839,476,1751,1641,2123,100.00,100.00,100.00,100.00,1.763,0.479,0.511,0.395
values_82,1381,755,2778,2583,3413,100.00,100.00,100.00,100.00,1.829,0.497,0.535,0.405
values_75,313,191,695,658,826,100.00,100.00,100.00,100.00,1.639,0.450,0.476,0.379
values_51,847,476,1750,1638,2126,100.00,100.00,100.00,100.00,1.779,0.484,0.517,0.398
values_7,1689,917,3375,3132,4160,100.00,100.00,100.00,100.00,1.842,0.500,0.539,0.406
values_92,93,65,226,217,259,100.00,100.00,100.00,100.00,1.431,0.412,0.429,0.359
values_56,1261,695,2554,2371,3145,100.00,100.00,100.00,100.00,1.814,0.494,0.532,0.401
values_47,111,80,283,273,323,100.00,100.00,100.00,100.00,1.387,0.392,0.407,0.344
values_95,859,482,1772,1658,2154,100.00,100.00,100.00,100.00,1.782,0.485,0.518,0.399
values_98,413,245,896,847,1069,100.00,100.00,100.00,100.00,1.686,0.461,0.488,0.386
values_8,57,47,160,157,175,100.00,100.00,100.00,100.00,1.213,0.356,0.363,0.326
values_18,1675,908,3341,3099,4121,100.00,100.00,100.00,100.00,1.845,0.501,0.540,0.406
values_28,135,92,327,313,379,100.00,100.00,100.00,100.00,1.467,0.413,0.431,0.356
values_81,69,53,181,174,206,100.00,100.00,100.00,100.00,1.302,0.381,0.397,0.335
values_17,561,323,1183,1110,1430,100.00,100.00,100.00,100.00,1.737,0.474,0.505,0.392
values_38,159,110,395,379,457,100.00,100.00,100.00,100.00,1.445,0.403,0.420,0.348
values_41,1567,854,3144,2922,3866,100.00,100.00,100.00,100.00,1.835,0.498,0.536,0.405
values_73,715,404,1481,1383,1805,100.00,100.00,100.00,100.00,1.770,0.483,0.517,0.396
values_66,881,497,1828,1711,2221,100.00,100.00,100.00,100.00,1.773,0.482,0.515,0.397
values_58,119,86,305,293,351,100.00,100.00,100.00,100.00,1.384,0.390,0.406,0.339
