id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,187,306,849,729,577,100.00,31.25,21.88,100.00,0.611,0.220,0.257,0.324
values_30,187,306,849,729,577,100.00,31.25,21.88,100.00,0.611,0.220,0.257,0.324
values_96,100,174,475,410,415,100.00,31.25,21.88,100.00,0.575,0.211,0.244,0.241
values_15,217,354,985,845,669,100.00,31.25,21.88,100.00,0.613,0.220,0.257,0.324
values_16,158,270,747,642,739,100.00,31.25,21.88,100.00,0.585,0.212,0.246,0.214
values_94,247,402,1121,961,761,100.00,31.25,21.88,100.00,0.614,0.220,0.257,0.325
values_90,30,54,135,120,109,100.00,31.25,21.88,100.00,0.556,0.222,0.250,0.275
values_52,78,138,373,323,295,100.00,31.25,21.88,100.00,0.565,0.209,0.241,0.264
values_78,30,54,135,120,109,100.00,31.25,21.88,100.00,0.556,0.222,0.250,0.275
values_20,187,306,849,729,577,100.00,31.25,21.88,100.00,0.611,0.220,0.257,0.324
values_53,64,114,305,265,233,100.00,31.25,21.88,100.00,0.561,0.210,0.242,0.275
values_43,158,270,747,642,739,100.00,31.25,21.88,100.00,0.585,0.212,0.246,0.214
values_42,64,114,305,265,233,100.00,31.25,21.88,100.00,0.561,0.210,0.242,0.275
values_0,115,198,543,468,490,100.00,31.25,21.88,100.00,0.581,0.212,0.246,0.235
values_61,78,138,373,323,295,100.00,31.25,21.88,100.00,0.565,0.209,0.241,0.264
values_97,202,330,917,787,623,100.00,31.25,21.88,100.00,0.612,0.220,0.257,0.324
values_14,35,66,169,149,121,100.00,31.25,21.88,100.00,0.530,0.207,0.235,0.289
values_87,247,402,1121,961,761,100.00,31.25,21.88,100.00,0.614,0.220,0.257,0.325
values_50,187,306,849,729,577,100.00,31.25,21.88,100.00,0.611,0.220,0.257,0.324
values_83,86,150,407,352,344,100.00,31.25,21.88,100.00,0.573,0.211,0.244,0.250
values_67,42,78,203,178,155,100.00,31.25,21.88,100.00,0.538,0.207,0.236,0.271
values_86,49,90,237,207,175,100.00,31.25,21.88,100.00,0.544,0.207,0.237,0.280
values_23,187,306,849,729,577,100.00,31.25,21.88,100.00,0.611,0.220,0.257,0.324
values_64,86,150,407,352,344,100.00,31.25,21.88,100.00,0.573,0.211,0.244,0.250
values_44,35,66,169,149,121,100.00,31.25,21.88,100.00,0.530,0.207,0.235,0.289
values_71,202,330,917,787,623,100.00,31.25,21.88,100.00,0.612,0.220,0.257,0.324
values_93,202,330,917,787,623,100.00,31.25,21.88,100.00,0.612,0.220,0.257,0.324
values_88,57,102,271,236,214,100.00,31.25,21.88,100.00,0.559,0.210,0.242,0.266
values_26,202,330,917,787,623,100.00,31.25,21.88,100.00,0.612,0.220,0.257,0.324
values_59,115,198,543,468,490,100.00,31.25,21.88,100.00,0.581,0.212,0.246,0.235
values_57,144,246,679,584,652,100.00,31.25,21.88,100.00,0.585,0.212,0.247,0.221
values_82,236,342,951,816,700,100.00,31.25,21.88,100.00,0.690,0.248,0.289,0.337
values_75,239,390,1087,932,800,100.00,31.25,21.88,100.00,0.613,0.220,0.256,0.299
values_51,253,366,1019,874,750,100.00,31.25,21.88,100.00,0.691,0.248,0.289,0.337
values_7,158,270,747,642,739,100.00,31.25,21.88,100.00,0.585,0.212,0.246,0.214
values_92,158,270,747,642,739,100.00,31.25,21.88,100.00,0.585,0.212,0.246,0.214
values_56,236,342,951,816,700,100.00,31.25,21.88,100.00,0.690,0.248,0.289,0.337
values_47,71,126,339,294,277,100.00,31.25,21.88,100.00,0.563,0.209,0.241,0.256
values_95,100,174,475,410,415,100.00,31.25,21.88,100.00,0.575,0.211,0.244,0.241
values_98,187,306,849,729,577,100.00,31.25,21.88,100.00,0.611,0.220,0.257,0.324
values_8,107,186,509,439,431,100.00,31.25,21.88,100.00,0.575,0.210,0.244,0.248
values_18,129,222,611,526,569,100.00,31.25,21.88,100.00,0.581,0.211,0.245,0.227
values_28,49,90,237,207,175,100.00,31.25,21.88,100.00,0.544,0.207,0.237,0.280
