id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_30,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_96,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_15,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_16,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_94,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_90,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_52,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_78,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_20,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_53,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_43,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_42,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_0,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_61,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_97,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_14,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_87,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_50,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_83,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_67,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_86,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_23,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_64,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_44,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_71,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_93,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_88,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_26,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_59,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_57,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_82,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_75,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_51,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_7,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_92,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_56,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_47,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_95,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_98,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_8,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_18,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_28,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_81,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_17,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_38,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_41,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_73,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_66,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_58,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_70,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_46,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_11,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_33,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_72,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_6,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_10,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_27,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_24,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_3,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_69,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_36,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_21,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_5,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_49,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_1,32,12,39,30,27,100.00,100.00,50.00,100.00,2.667,0.821,1.067,1.185
values_2,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
values_13,32,11,34,27,25,100.00,100.00,50.00,100.00,2.909,0.941,1.185,1.280
