id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_30,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_96,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_15,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_16,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_94,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_90,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_52,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_78,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_20,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_53,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_43,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_42,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_0,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_61,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_97,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_14,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_87,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_50,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_83,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_67,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_86,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_23,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_64,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_44,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_71,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_93,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_88,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_26,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_59,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_57,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_82,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_75,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_51,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_7,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_92,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_56,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_47,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_95,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_98,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_8,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_18,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_28,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_81,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_17,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_38,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_41,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_73,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_66,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_58,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_70,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_46,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_11,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_33,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_72,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_6,23,12,39,24,22,100.00,100.00,50.00,100.00,1.917,0.590,0.958,1.045
values_10,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
values_27,23,11,34,21,19,100.00,100.00,50.00,100.00,2.091,0.676,1.095,1.211
