id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,1486,430,3181,2160,2160,100.00,100.00,100.00,100.00,3.456,0.467,0.688,0.688
values_30,2862,822,6125,4136,4136,100.00,100.00,100.00,100.00,3.482,0.467,0.692,0.692
values_96,11206,3202,23989,16092,16092,100.00,100.00,100.00,100.00,3.500,0.467,0.696,0.696
values_15,2862,822,6125,4136,4136,100.00,100.00,100.00,100.00,3.482,0.467,0.692,0.692
values_16,1788,516,3827,2594,2594,100.00,100.00,100.00,100.00,3.465,0.467,0.689,0.689
values_94,246,82,565,396,396,100.00,100.00,100.00,100.00,3.000,0.435,0.621,0.621
values_90,5766,1650,12341,8300,8300,100.00,100.00,100.00,100.00,3.495,0.467,0.695,0.695
values_52,2862,822,6125,4136,4136,100.00,100.00,100.00,100.00,3.482,0.467,0.692,0.692
values_78,10428,2980,22323,14978,14978,100.00,100.00,100.00,100.00,3.499,0.467,0.696,0.696
values_20,11206,3202,23989,16092,16092,100.00,100.00,100.00,100.00,3.500,0.467,0.696,0.696
values_53,9678,2766,20717,13904,13904,100.00,100.00,100.00,100.00,3.499,0.467,0.696,0.696
values_43,246,82,565,396,396,100.00,100.00,100.00,100.00,3.000,0.435,0.621,0.621
values_42,12012,3432,25715,17246,17246,100.00,100.00,100.00,100.00,3.500,0.467,0.697,0.697
values_0,4188,1200,8963,6038,6038,100.00,100.00,100.00,100.00,3.490,0.467,0.694,0.694
values_61,3462,1066,7957,5364,5364,100.00,100.00,100.00,100.00,3.248,0.435,0.645,0.645
values_97,11206,3202,23989,16092,16092,100.00,100.00,100.00,100.00,3.500,0.467,0.696,0.696
values_14,8262,2362,17685,11876,11876,100.00,100.00,100.00,100.00,3.498,0.467,0.696,0.696
values_87,12012,3432,25715,17246,17246,100.00,100.00,100.00,100.00,3.500,0.467,0.697,0.697
values_50,5212,1492,11155,7506,7506,100.00,100.00,100.00,100.00,3.493,0.467,0.694,0.694
values_83,2476,712,5299,3582,3582,100.00,100.00,100.00,100.00,3.478,0.467,0.691,0.691
values_67,13574,4170,31253,20948,20948,100.00,100.00,100.00,100.00,3.255,0.434,0.648,0.648
values_86,2476,712,5299,3582,3582,100.00,100.00,100.00,100.00,3.478,0.467,0.691,0.691
values_23,748,220,1603,1098,1098,100.00,100.00,100.00,100.00,3.400,0.467,0.681,0.681
values_64,13708,3916,29347,19674,19674,100.00,100.00,100.00,100.00,3.501,0.467,0.697,0.697
values_44,2862,822,6125,4136,4136,100.00,100.00,100.00,100.00,3.482,0.467,0.692,0.692
values_71,2118,610,4533,3068,3068,100.00,100.00,100.00,100.00,3.472,0.467,0.690,0.690
values_93,2476,712,5299,3582,3582,100.00,100.00,100.00,100.00,3.478,0.467,0.691,0.691
values_88,10428,2980,22323,14978,14978,100.00,100.00,100.00,100.00,3.499,0.467,0.696,0.696
values_26,748,220,1603,1098,1098,100.00,100.00,100.00,100.00,3.400,0.467,0.681,0.681
values_59,6348,1816,13587,9134,9134,100.00,100.00,100.00,100.00,3.496,0.467,0.695,0.695
values_57,3462,1066,7957,5364,5364,100.00,100.00,100.00,100.00,3.248,0.435,0.645,0.645
values_82,13574,4170,31253,20948,20948,100.00,100.00,100.00,100.00,3.255,0.434,0.648,0.648
values_75,5212,1492,11155,7506,7506,100.00,100.00,100.00,100.00,3.493,0.467,0.694,0.694
values_51,9678,2766,20717,13904,13904,100.00,100.00,100.00,100.00,3.499,0.467,0.696,0.696
values_7,1788,516,3827,2594,2594,100.00,100.00,100.00,100.00,3.465,0.467,0.689,0.689
values_92,156,52,339,242,242,100.00,100.00,100.00,100.00,3.000,0.460,0.645,0.645
values_56,748,220,1603,1098,1098,100.00,100.00,100.00,100.00,3.400,0.467,0.681,0.681
values_47,1486,430,3181,2160,2160,100.00,100.00,100.00,100.00,3.456,0.467,0.688,0.688
values_95,8956,2560,19171,12870,12870,100.00,100.00,100.00,100.00,3.498,0.467,0.696,0.696
values_98,5212,1492,11155,7506,7506,100.00,100.00,100.00,100.00,3.493,0.467,0.694,0.694
values_8,5212,1492,11155,7506,7506,100.00,100.00,100.00,100.00,3.493,0.467,0.694,0.694
values_18,2862,822,6125,4136,4136,100.00,100.00,100.00,100.00,3.482,0.467,0.692,0.692
values_28,7596,2172,16259,10922,10922,100.00,100.00,100.00,100.00,3.497,0.467,0.695,0.695
values_81,558,166,1197,824,824,100.00,100.00,100.00,100.00,3.361,0.466,0.677,0.677
values_17,902,282,2069,1412,1412,100.00,100.00,100.00,100.00,3.199,0.436,0.639,0.639
values_38,6958,1990,14893,10008,10008,100.00,100.00,100.00,100.00,3.496,0.467,0.695,0.695
