id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,1756,673,2968,3416,3269,100.00,100.00,66.67,100.00,2.609,0.592,0.514,0.537
values_30,580,232,1008,1162,1113,100.00,100.00,66.67,100.00,2.500,0.575,0.499,0.521
values_96,1972,754,3328,3830,3665,100.00,100.00,66.67,100.00,2.615,0.593,0.515,0.538
values_15,172,79,328,380,365,100.00,100.00,66.67,100.00,2.177,0.524,0.453,0.471
values_16,1468,565,2488,2864,2741,100.00,100.00,66.67,100.00,2.598,0.590,0.513,0.536
values_94,1372,529,2328,2680,2565,100.00,100.00,66.67,100.00,2.594,0.589,0.512,0.535
values_90,1564,601,2648,3048,2917,100.00,100.00,66.67,100.00,2.602,0.591,0.513,0.536
values_52,700,277,1208,1392,1333,100.00,100.00,66.67,100.00,2.527,0.579,0.503,0.525
values_78,1852,709,3128,3600,3445,100.00,100.00,66.67,100.00,2.612,0.592,0.514,0.538
values_20,268,115,488,564,541,100.00,100.00,66.67,100.00,2.330,0.549,0.475,0.495
values_53,1036,403,1768,2036,1949,100.00,100.00,66.67,100.00,2.571,0.586,0.509,0.532
values_43,1132,439,1928,2220,2125,100.00,100.00,66.67,100.00,2.579,0.587,0.510,0.533
values_42,2092,799,3528,4060,3885,100.00,100.00,66.67,100.00,2.618,0.593,0.515,0.538
values_0,1636,628,2768,3186,3049,100.00,100.00,66.67,100.00,2.605,0.591,0.513,0.537
values_61,1324,511,2248,2588,2477,100.00,100.00,66.67,100.00,2.591,0.589,0.512,0.535
values_97,892,349,1528,1760,1685,100.00,100.00,66.67,100.00,2.556,0.584,0.507,0.529
values_14,2116,808,3568,4106,3929,100.00,100.00,66.67,100.00,2.619,0.593,0.515,0.539
values_87,988,385,1688,1944,1861,100.00,100.00,66.67,100.00,2.566,0.585,0.508,0.531
values_50,1828,700,3088,3554,3401,100.00,100.00,66.67,100.00,2.611,0.592,0.514,0.537
values_83,1540,592,2608,3002,2873,100.00,100.00,66.67,100.00,2.601,0.590,0.513,0.536
values_67,1060,412,1808,2082,1993,100.00,100.00,66.67,100.00,2.573,0.586,0.509,0.532
values_86,1756,673,2968,3416,3269,100.00,100.00,66.67,100.00,2.609,0.592,0.514,0.537
values_23,1108,430,1888,2174,2081,100.00,100.00,66.67,100.00,2.577,0.587,0.510,0.532
values_64,1828,700,3088,3554,3401,100.00,100.00,66.67,100.00,2.611,0.592,0.514,0.537
values_44,1828,700,3088,3554,3401,100.00,100.00,66.67,100.00,2.611,0.592,0.514,0.537
values_71,1252,484,2128,2450,2345,100.00,100.00,66.67,100.00,2.587,0.588,0.511,0.534
values_93,1348,520,2288,2634,2521,100.00,100.00,66.67,100.00,2.592,0.589,0.512,0.535
values_88,1660,637,2808,3232,3093,100.00,100.00,66.67,100.00,2.606,0.591,0.514,0.537
values_26,1756,673,2968,3416,3269,100.00,100.00,66.67,100.00,2.609,0.592,0.514,0.537
values_59,1084,421,1848,2128,2037,100.00,100.00,66.67,100.00,2.575,0.587,0.509,0.532
values_57,1996,763,3368,3876,3709,100.00,100.00,66.67,100.00,2.616,0.593,0.515,0.538
values_82,1564,601,2648,3048,2917,100.00,100.00,66.67,100.00,2.602,0.591,0.513,0.536
values_75,1468,565,2488,2864,2741,100.00,100.00,66.67,100.00,2.598,0.590,0.513,0.536
values_51,676,268,1168,1346,1289,100.00,100.00,66.67,100.00,2.522,0.579,0.502,0.524
values_7,1948,745,3288,3784,3621,100.00,100.00,66.67,100.00,2.615,0.592,0.515,0.538
values_92,748,295,1288,1484,1421,100.00,100.00,66.67,100.00,2.536,0.581,0.504,0.526
values_56,1564,601,2648,3048,2917,100.00,100.00,66.67,100.00,2.602,0.591,0.513,0.536
