id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,541,287,1052,1868,18599,100.00,100.00,100.00,100.00,1.885,0.514,0.290,0.029
values_30,202,119,428,764,3735,100.00,100.00,100.00,100.00,1.697,0.472,0.264,0.054
values_96,969,533,1960,3456,2695,100.00,100.00,100.00,100.00,1.818,0.494,0.280,0.360
values_15,447,242,882,1558,11259,100.00,100.00,100.00,100.00,1.847,0.507,0.287,0.040
values_16,1062,581,2137,3765,2929,100.00,100.00,100.00,100.00,1.828,0.497,0.282,0.363
values_94,1924,1025,3772,6612,5071,100.00,100.00,100.00,100.00,1.877,0.510,0.291,0.379
values_90,383,212,776,1388,12215,100.00,100.00,83.33,100.00,1.807,0.494,0.276,0.031
values_52,280,158,572,1016,5795,100.00,100.00,100.00,100.00,1.772,0.490,0.276,0.048
values_78,558,290,1060,1872,15915,100.00,100.00,100.00,100.00,1.924,0.526,0.298,0.035
values_20,1335,725,2670,4702,3651,100.00,100.00,100.00,100.00,1.841,0.500,0.284,0.366
values_53,1456,785,2888,5072,3911,100.00,100.00,100.00,100.00,1.855,0.504,0.287,0.372
values_43,799,437,1604,2828,2207,100.00,100.00,100.00,100.00,1.828,0.498,0.283,0.362
values_42,632,329,1205,2129,20717,100.00,100.00,100.00,100.00,1.921,0.524,0.297,0.031
values_0,985,548,2018,3566,2795,100.00,100.00,100.00,100.00,1.797,0.488,0.276,0.352
values_61,648,365,1339,2367,1861,100.00,100.00,100.00,100.00,1.775,0.484,0.274,0.348
values_97,132,89,316,564,2107,100.00,100.00,100.00,100.00,1.483,0.418,0.234,0.063
values_14,1338,725,2669,4697,3641,100.00,100.00,100.00,100.00,1.846,0.501,0.285,0.367
values_87,134,83,293,521,1701,100.00,100.00,100.00,100.00,1.614,0.457,0.257,0.079
values_50,860,482,1772,3128,2447,100.00,100.00,100.00,100.00,1.784,0.485,0.275,0.351
values_83,1536,830,3053,5357,4121,100.00,100.00,100.00,100.00,1.851,0.503,0.287,0.373
values_67,79,56,193,345,879,100.00,100.00,100.00,100.00,1.411,0.409,0.229,0.090
values_86,345,188,684,1216,8343,100.00,100.00,100.00,100.00,1.835,0.504,0.284,0.041
values_23,53,44,148,264,1028,100.00,100.00,100.00,100.00,1.205,0.358,0.201,0.052
values_64,188,116,416,740,3287,100.00,100.00,100.00,100.00,1.621,0.452,0.254,0.057
values_44,1443,776,2855,5015,3869,100.00,100.00,100.00,100.00,1.860,0.505,0.288,0.373
values_71,543,278,1015,1791,14191,100.00,100.00,100.00,100.00,1.953,0.535,0.303,0.038
values_93,208,119,427,759,3393,100.00,100.00,100.00,100.00,1.748,0.487,0.274,0.061
values_88,976,536,1969,3465,2689,100.00,100.00,100.00,100.00,1.821,0.496,0.282,0.363
values_26,29,32,103,183,424,100.00,100.00,100.00,100.00,0.906,0.282,0.158,0.068
values_59,210,122,439,783,3855,100.00,100.00,100.00,100.00,1.721,0.478,0.268,0.054
values_57,860,476,1751,3095,2429,100.00,100.00,100.00,100.00,1.807,0.491,0.278,0.354
values_82,1406,755,2778,4882,3771,100.00,100.00,100.00,100.00,1.862,0.506,0.288,0.373
values_75,346,191,695,1235,8505,100.00,100.00,100.00,100.00,1.812,0.498,0.280,0.041
values_51,868,476,1750,3090,2419,100.00,100.00,100.00,100.00,1.824,0.496,0.281,0.359
values_7,1716,917,3375,5923,4557,100.00,100.00,100.00,100.00,1.871,0.508,0.290,0.377
values_92,110,65,226,402,1071,100.00,100.00,100.00,100.00,1.692,0.487,0.274,0.103
values_56,1278,695,2554,4482,3451,100.00,100.00,100.00,100.00,1.839,0.500,0.285,0.370
values_47,117,80,283,507,1831,100.00,100.00,100.00,100.00,1.462,0.413,0.231,0.064
values_95,880,482,1772,3128,2447,100.00,100.00,100.00,100.00,1.826,0.497,0.281,0.360
values_98,460,245,896,1592,13851,100.00,100.00,100.00,100.00,1.878,0.513,0.289,0.033
values_8,70,47,160,288,687,100.00,100.00,100.00,100.00,1.489,0.438,0.243,0.102
values_18,1701,908,3341,5861,4505,100.00,100.00,100.00,100.00,1.873,0.509,0.290,0.378
values_28,143,92,327,583,2199,100.00,100.00,100.00,100.00,1.554,0.437,0.245,0.065
values_81,66,53,181,321,1331,100.00,100.00,100.00,100.00,1.245,0.365,0.206,0.050
values_17,630,323,1183,2091,20281,100.00,100.00,100.00,100.00,1.950,0.533,0.301,0.031
values_38,169,110,395,707,3375,100.00,100.00,100.00,100.00,1.536,0.428,0.239,0.050
values_41,1595,854,3144,5524,4263,100.00,100.00,100.00,100.00,1.868,0.507,0.289,0.374
values_73,819,404,1481,2609,27647,100.00,100.00,100.00,100.00,2.027,0.553,0.314,0.030
values_66,902,497,1828,3228,2527,100.00,100.00,100.00,100.00,1.815,0.493,0.279,0.357
values_58,125,86,305,545,2015,100.00,100.00,100.00,100.00,1.453,0.410,0.229,0.062
values_70,430,227,828,1468,11199,100.00,100.00,100.00,100.00,1.894,0.519,0.293,0.038
values_46,190,119,428,764,3735,100.00,100.00,100.00,100.00,1.597,0.444,0.249,0.051
values_11,373,194,704,1244,7403,100.00,100.00,100.00,100.00,1.923,0.530,0.300,0.050
values_33,30,35,114,202,485,100.00,100.00,100.00,100.00,0.857,0.263,0.149,0.062
values_72,553,290,1062,1882,17883,100.00,100.00,100.00,100.00,1.907,0.521,0.294,0.031
values_6,983,539,1983,3499,2733,100.00,100.00,100.00,100.00,1.824,0.496,0.281,0.360
values_10,70,56,192,340,1432,100.00,100.00,100.00,100.00,1.250,0.365,0.206,0.049
values_27,820,455,1670,2942,2291,100.00,100.00,100.00,100.00,1.802,0.491,0.279,0.358
values_24,275,158,573,1021,6271,100.00,100.00,100.00,100.00,1.741,0.480,0.269,0.044
values_3,1532,821,3022,5310,4099,100.00,100.00,100.00,100.00,1.866,0.507,0.289,0.374
values_69,93,62,215,383,1007,100.00,100.00,100.00,100.00,1.500,0.433,0.243,0.092
values_36,47,41,137,245,927,100.00,100.00,100.00,100.00,1.146,0.343,0.192,0.051
values_21,1344,728,2680,4716,3655,100.00,100.00,100.00,100.00,1.846,0.501,0.285,0.368
values_5,980,533,1958,3446,2675,100.00,100.00,100.00,100.00,1.839,0.501,0.284,0.366
values_49,1339,725,2667,4687,3621,100.00,100.00,100.00,100.00,1.847,0.502,0.286,0.370
values_1,781,428,1571,2771,2165,100.00,100.00,100.00,100.00,1.825,0.497,0.282,0.361
values_2,397,218,797,1421,12015,100.00,100.00,100.00,100.00,1.821,0.498,0.279,0.033
values_13,238,137,494,878,4455,100.00,100.00,100.00,100.00,1.737,0.482,0.271,0.053
values_32,1581,857,3155,5543,4277,100.00,100.00,100.00,100.00,1.845,0.501,0.285,0.370
values_39,41,38,126,226,826,100.00,100.00,100.00,100.00,1.079,0.325,0.181,0.050
values_4,659,338,1238,2186,21371,100.00,100.00,100.00,100.00,1.950,0.532,0.301,0.031
values_65,1124,614,2261,3989,3113,100.00,100.00,100.00,100.00,1.831,0.497,0.282,0.361
values_85,962,533,1959,3451,2685,100.00,100.00,100.00,100.00,1.805,0.491,0.279,0.358
values_62,200,116,416,740,3287,100.00,100.00,100.00,100.00,1.724,0.481,0.270,0.061
values_91,632,329,1205,2129,20717,100.00,100.00,100.00,100.00,1.921,0.524,0.297,0.031
values_25,1031,566,2079,3655,2829,100.00,100.00,100.00,100.00,1.822,0.496,0.282,0.364
values_63,412,227,829,1473,11925,100.00,100.00,100.00,100.00,1.815,0.497,0.280,0.035
values_12,1416,761,2799,4915,3789,100.00,100.00,100.00,100.00,1.861,0.506,0.288,0.374
values_79,128,83,293,521,1701,100.00,100.00,100.00,100.00,1.542,0.437,0.246,0.075
values_54,1001,545,2003,3527,2741,100.00,100.00,100.00,100.00,1.837,0.500,0.284,0.365
values_9,1269,683,2515,4431,3445,100.00,100.00,83.33,100.00,1.858,0.505,0.286,0.368
values_74,1780,953,3508,6156,4735,100.00,100.00,100.00,100.00,1.868,0.507,0.289,0.376
values_22,438,233,851,1511,12305,100.00,100.00,100.00,100.00,1.880,0.515,0.290,0.036
values_89,461,251,915,1615,11745,100.00,100.00,100.00,100.00,1.837,0.504,0.285,0.039
values_48,508,266,971,1715,13487,100.00,100.00,100.00,100.00,1.910,0.523,0.296,0.038
values_99,277,149,538,954,4935,100.00,100.00,83.33,100.00,1.859,0.515,0.290,0.056
values_60,1289,704,2591,4559,3533,100.00,100.00,100.00,100.00,1.831,0.497,0.283,0.365
values_34,260,149,540,964,5827,100.00,100.00,100.00,100.00,1.745,0.481,0.270,0.045
values_31,189,116,417,745,3615,100.00,100.00,100.00,100.00,1.629,0.453,0.254,0.052
values_37,209,122,438,778,3499,100.00,100.00,100.00,100.00,1.713,0.477,0.269,0.060
values_76,632,332,1216,2148,20935,100.00,100.00,100.00,100.00,1.904,0.520,0.294,0.030
values_19,1319,710,2612,4592,3551,100.00,100.00,100.00,100.00,1.858,0.505,0.287,0.371
values_45,1597,854,3145,5529,4273,100.00,100.00,100.00,100.00,1.870,0.508,0.289,0.374
values_68,949,521,1918,3390,2659,100.00,100.00,100.00,100.00,1.821,0.495,0.280,0.357
values_35,69,53,181,321,1331,100.00,100.00,100.00,100.00,1.302,0.381,0.215,0.052
values_80,154,101,361,645,2757,100.00,100.00,100.00,100.00,1.525,0.427,0.239,0.056
values_77,1637,884,3255,5719,4413,100.00,100.00,100.00,100.00,1.852,0.503,0.286,0.371
values_29,240,143,517,921,5125,100.00,100.00,100.00,100.00,1.678,0.464,0.261,0.047
values_55,65,50,171,307,751,100.00,100.00,100.00,100.00,1.300,0.380,0.212,0.087
values_40,620,356,1306,2310,1819,100.00,100.00,100.00,100.00,1.742,0.475,0.268,0.341
