id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_0,34390,2599,29845,22865,7463,100.00,100.00,100.00,100.00,13.232,1.152,1.504,4.608
values_3,34390,2599,29845,22865,7463,100.00,100.00,100.00,100.00,13.232,1.152,1.504,4.608
values_1,34404,2599,29845,22865,7463,100.00,100.00,100.00,100.00,13.237,1.153,1.505,4.610
values_2,34397,2599,29845,22865,7463,100.00,100.00,100.00,100.00,13.235,1.153,1.504,4.609
values_4,34390,2599,29845,22865,7463,100.00,100.00,100.00,100.00,13.232,1.152,1.504,4.608
