ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Clock_Cycles
values_84,1.0,8.0,372.0,6678.0,1.1102230246251565e-16,226.01934705178556,249956.0
values_30,1.0,8.0,317.0,6679.0,1.1102230246251565e-16,248.92960264638742,64377.0
values_96,1.0,8.0,332.0,6574.0,1.1102230246251565e-16,248.92960264638742,302277.0
values_15,1.0,8.0,372.0,6678.0,1.1102230246251565e-16,226.01934705178556,249956.0
values_16,1.0,8.0,272.0,6580.0,1.1102230246251565e-16,248.92960264638742,5109.0
values_94,1.0,8.0,376.0,6685.0,1.1102230246251565e-16,221.41528641333116,202100.0
values_90,1.0,8.0,372.0,6678.0,1.1102230246251565e-16,226.01934705178556,249956.0
values_52,1.0,8.0,269.0,6649.0,1.1102230246251565e-16,248.92960264638742,3477.0
values_78,1.0,8.0,323.0,6669.0,1.1102230246251565e-16,248.92960264638742,163077.0
values_20,1.0,8.0,259.0,6639.0,1.1102230246251565e-16,248.92960264638742,2237.0
values_53,1.0,8.0,309.0,6643.0,1.1102230246251565e-16,248.92960264638742,46347.0
values_43,1.0,8.0,272.0,6580.0,1.1102230246251565e-16,248.92960264638742,5109.0
values_42,1.0,8.0,272.0,6580.0,1.1102230246251565e-16,248.92960264638742,5109.0
values_0,1.0,8.0,292.0,6672.0,1.1102230246251565e-16,248.92960264638742,21039.0
values_61,1.0,8.0,309.0,6613.0,1.1102230246251565e-16,248.92960264638742,74925.0
values_97,1.0,8.0,309.0,6640.0,1.1102230246251565e-16,248.92960264638742,54869.0
values_14,1.0,8.0,269.0,6649.0,1.1102230246251565e-16,248.92960264638742,3477.0
values_87,1.0,8.0,269.0,6649.0,1.1102230246251565e-16,248.92960264638742,3477.0
values_50,1.0,8.0,323.0,6609.0,1.1102230246251565e-16,248.92960264638742,128597.0
values_83,1.0,16.0,236.0,6595.0,1.1102230246251565e-16,255.27135292741062,1360.0
values_67,1.0,8.0,309.0,6669.0,1.1102230246251565e-16,248.92960264638742,86567.0
values_86,1.0,8.0,278.0,6643.0,1.1102230246251565e-16,248.92960264638742,7187.0
values_23,1.0,8.0,300.0,6649.0,1.1102230246251565e-16,248.92960264638742,32045.0
values_64,1.0,8.0,372.0,6649.0,1.1102230246251565e-16,221.41528641333116,304828.0
values_44,1.0,8.0,300.0,6646.0,1.1102230246251565e-16,248.92960264638742,26157.0
values_71,1.0,8.0,366.0,6678.0,1.1102230246251565e-16,221.41528641333116,125516.0
values_93,1.0,8.0,272.0,6580.0,1.1102230246251565e-16,248.92960264638742,5109.0
values_88,1.0,8.0,292.0,6672.0,1.1102230246251565e-16,248.92960264638742,21039.0
values_26,1.0,8.0,303.0,6577.0,1.1102230246251565e-16,248.92960264638742,38757.0
values_59,1.0,8.0,317.0,6659.0,1.1102230246251565e-16,248.92960264638742,99357.0
values_57,1.0,16.0,219.0,9075.0,1.1102230246251565e-16,255.27135292741062,311.0
values_82,1.0,16.0,213.0,9016.0,1.1102230246251565e-16,260.62706865943153,589.0
values_75,1.0,8.0,303.0,6577.0,1.1102230246251565e-16,248.92960264638742,38757.0
values_51,1.0,8.0,332.0,6574.0,1.1102230246251565e-16,248.92960264638742,302277.0
values_7,1.0,8.0,278.0,6640.0,1.1102230246251565e-16,248.92960264638742,9765.0
values_92,1.0,8.0,323.0,6609.0,1.1102230246251565e-16,248.92960264638742,128597.0
values_56,1.0,8.0,272.0,6580.0,1.1102230246251565e-16,248.92960264638742,5109.0
values_47,1.0,8.0,300.0,6646.0,1.1102230246251565e-16,248.92960264638742,26157.0
values_95,1.0,16.0,236.0,6595.0,1.1102230246251565e-16,255.27135292741062,1360.0
values_98,1.0,8.0,323.0,6669.0,1.1102230246251565e-16,248.92960264638742,163077.0
values_8,1.0,8.0,303.0,6577.0,1.1102230246251565e-16,248.92960264638742,38757.0
values_18,1.0,8.0,269.0,6649.0,1.1102230246251565e-16,248.92960264638742,3477.0
values_28,1.0,8.0,317.0,6659.0,1.1102230246251565e-16,248.92960264638742,99357.0
values_81,1.0,8.0,332.0,6574.0,1.1102230246251565e-16,248.92960264638742,302277.0
values_17,1.0,16.0,210.0,9043.0,1.1102230246251565e-16,260.62706865943153,101.0
values_38,1.0,8.0,317.0,6679.0,1.1102230246251565e-16,248.92960264638742,64377.0
values_41,1.0,8.0,269.0,6649.0,1.1102230246251565e-16,248.92960264638742,3477.0
values_73,1.0,8.0,376.0,6685.0,1.1102230246251565e-16,221.41528641333116,202100.0
values_66,1.0,8.0,332.0,6574.0,1.1102230246251565e-16,248.92960264638742,302277.0
values_58,1.0,8.0,269.0,6649.0,1.1102230246251565e-16,248.92960264638742,3477.0
values_70,1.0,8.0,278.0,6640.0,1.1102230246251565e-16,248.92960264638742,9765.0
values_46,1.0,8.0,303.0,6577.0,1.1102230246251565e-16,248.92960264638742,38757.0
values_11,1.0,8.0,331.0,6619.0,1.1102230246251565e-16,248.92960264638742,203229.0
values_33,1.0,8.0,309.0,6640.0,1.1102230246251565e-16,248.92960264638742,54869.0
values_72,1.0,8.0,332.0,6574.0,1.1102230246251565e-16,248.92960264638742,302277.0
values_6,1.0,8.0,332.0,6574.0,1.1102230246251565e-16,248.92960264638742,302277.0
values_10,1.0,8.0,269.0,6649.0,1.1102230246251565e-16,248.92960264638742,3477.0
values_27,1.0,8.0,300.0,6649.0,1.1102230246251565e-16,248.92960264638742,32045.0
values_24,1.0,8.0,259.0,6639.0,1.1102230246251565e-16,248.92960264638742,2237.0
values_3,1.0,8.0,332.0,6574.0,1.1102230246251565e-16,248.92960264638742,302277.0
values_69,1.0,16.0,210.0,9043.0,1.1102230246251565e-16,260.62706865943153,101.0
values_36,1.0,8.0,300.0,6649.0,1.1102230246251565e-16,248.92960264638742,32045.0
values_21,1.0,8.0,366.0,6678.0,1.1102230246251565e-16,221.41528641333116,125516.0
values_5,1.0,8.0,272.0,6580.0,1.1102230246251565e-16,248.92960264638742,5109.0
values_49,1.0,8.0,372.0,6678.0,1.1102230246251565e-16,226.01934705178556,249956.0
values_1,1.0,8.0,331.0,6646.0,1.1102230246251565e-16,248.92960264638742,249485.0
values_2,1.0,8.0,272.0,6580.0,1.1102230246251565e-16,248.92960264638742,5109.0
values_13,1.0,8.0,259.0,6639.0,1.1102230246251565e-16,248.92960264638742,2237.0
values_32,1.0,8.0,278.0,6643.0,1.1102230246251565e-16,248.92960264638742,7187.0
