id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,117,48,159,141,141,100.00,100.00,75.00,100.00,2.438,0.736,0.830,0.830
values_30,277,81,338,304,304,100.00,100.00,75.00,100.00,3.420,0.820,0.911,0.911
values_96,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_15,211,64,255,229,229,100.00,100.00,87.50,100.00,3.297,0.827,0.921,0.921
values_16,211,69,266,238,238,100.00,100.00,75.00,100.00,3.058,0.793,0.887,0.887
values_94,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_90,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_52,60,35,100,88,88,100.00,100.00,75.00,100.00,1.714,0.600,0.682,0.682
values_78,354,95,422,381,381,100.00,100.00,75.00,100.00,3.726,0.839,0.929,0.929
values_20,50,33,88,77,77,100.00,100.00,75.00,100.00,1.515,0.568,0.649,0.649
values_53,60,35,100,88,88,100.00,100.00,75.00,100.00,1.714,0.600,0.682,0.682
values_43,172,58,219,196,196,100.00,100.00,87.50,100.00,2.966,0.785,0.878,0.878
values_42,172,58,219,196,196,100.00,100.00,75.00,100.00,2.966,0.785,0.878,0.878
values_0,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_61,161,56,207,185,185,100.00,100.00,75.00,100.00,2.875,0.778,0.870,0.870
values_97,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_14,211,69,266,238,238,100.00,100.00,87.50,100.00,3.058,0.793,0.887,0.887
values_87,117,48,159,141,141,100.00,100.00,75.00,100.00,2.438,0.736,0.830,0.830
values_50,60,35,100,88,88,100.00,100.00,87.50,100.00,1.714,0.600,0.682,0.682
values_83,117,48,159,141,141,100.00,100.00,75.00,100.00,2.438,0.736,0.830,0.830
values_67,161,56,207,185,185,100.00,100.00,87.50,100.00,2.875,0.778,0.870,0.870
values_86,117,48,159,141,141,100.00,100.00,87.50,100.00,2.438,0.736,0.830,0.830
values_23,50,33,88,77,77,100.00,100.00,75.00,100.00,1.515,0.568,0.649,0.649
values_64,161,56,207,185,185,100.00,100.00,75.00,100.00,2.875,0.778,0.870,0.870
values_44,172,58,219,196,196,100.00,100.00,75.00,100.00,2.966,0.785,0.878,0.878
values_71,354,95,422,381,381,100.00,100.00,87.50,100.00,3.726,0.839,0.929,0.929
values_93,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_88,117,48,159,141,141,100.00,100.00,75.00,100.00,2.438,0.736,0.830,0.830
values_26,50,33,88,77,77,100.00,100.00,75.00,100.00,1.515,0.568,0.649,0.649
values_59,60,35,100,88,88,100.00,100.00,87.50,100.00,1.714,0.600,0.682,0.682
values_57,60,35,100,88,88,100.00,100.00,75.00,100.00,1.714,0.600,0.682,0.682
values_82,117,48,159,141,141,100.00,100.00,87.50,100.00,2.438,0.736,0.830,0.830
values_75,354,95,422,381,381,100.00,100.00,75.00,100.00,3.726,0.839,0.929,0.929
values_51,60,35,100,88,88,100.00,100.00,75.00,100.00,1.714,0.600,0.682,0.682
values_7,255,77,314,282,282,100.00,100.00,87.50,100.00,3.312,0.812,0.904,0.904
values_92,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_56,60,35,100,88,88,100.00,100.00,75.00,100.00,1.714,0.600,0.682,0.682
values_47,172,58,219,196,196,100.00,100.00,75.00,100.00,2.966,0.785,0.878,0.878
values_95,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_98,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_8,255,77,314,282,282,100.00,100.00,75.00,100.00,3.312,0.812,0.904,0.904
values_18,211,64,255,229,229,100.00,100.00,87.50,100.00,3.297,0.827,0.921,0.921
values_28,50,33,88,77,77,100.00,100.00,75.00,100.00,1.515,0.568,0.649,0.649
values_81,117,48,159,141,141,100.00,100.00,75.00,100.00,2.438,0.736,0.830,0.830
values_17,211,69,266,238,238,100.00,100.00,75.00,100.00,3.058,0.793,0.887,0.887
values_38,277,81,338,304,304,100.00,100.00,75.00,100.00,3.420,0.820,0.911,0.911
values_41,172,58,219,196,196,100.00,100.00,75.00,100.00,2.966,0.785,0.878,0.878
values_73,354,95,422,381,381,100.00,100.00,75.00,100.00,3.726,0.839,0.929,0.929
values_66,161,56,207,185,185,100.00,100.00,75.00,100.00,2.875,0.778,0.870,0.870
