id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,175,306,849,800,354,100.00,31.25,21.88,100.00,0.572,0.206,0.219,0.494
values_30,175,306,849,800,354,100.00,31.25,21.88,100.00,0.572,0.206,0.219,0.494
values_96,98,174,475,448,200,100.00,31.25,21.88,100.00,0.563,0.206,0.219,0.490
values_15,203,354,985,928,410,100.00,31.25,21.88,100.00,0.573,0.206,0.219,0.495
values_16,154,270,747,704,312,100.00,31.25,21.88,100.00,0.570,0.206,0.219,0.494
values_94,231,402,1121,1056,466,100.00,31.25,21.88,100.00,0.575,0.206,0.219,0.496
values_90,9,54,135,128,96,100.00,31.25,21.88,100.00,0.167,0.067,0.070,0.094
values_52,77,138,373,352,158,100.00,31.25,21.88,100.00,0.558,0.206,0.219,0.487
values_78,9,54,135,128,96,100.00,31.25,21.88,100.00,0.167,0.067,0.070,0.094
values_20,175,306,849,800,354,100.00,31.25,21.88,100.00,0.572,0.206,0.219,0.494
values_53,63,114,305,288,250,100.00,31.25,21.88,100.00,0.553,0.207,0.219,0.252
values_43,154,270,747,704,312,100.00,31.25,21.88,100.00,0.570,0.206,0.219,0.494
values_42,63,114,305,288,250,100.00,31.25,21.88,100.00,0.553,0.207,0.219,0.252
values_0,112,198,543,512,228,100.00,31.25,21.88,100.00,0.566,0.206,0.219,0.491
values_61,77,138,373,352,158,100.00,31.25,21.88,100.00,0.558,0.206,0.219,0.487
values_97,189,330,917,864,382,100.00,31.25,21.88,100.00,0.573,0.206,0.219,0.495
values_14,28,66,169,160,102,100.00,31.25,21.88,100.00,0.424,0.166,0.175,0.275
values_87,231,402,1121,1056,466,100.00,31.25,21.88,100.00,0.575,0.206,0.219,0.496
values_50,175,306,849,800,354,100.00,31.25,21.88,100.00,0.572,0.206,0.219,0.494
values_83,84,150,407,384,172,100.00,31.25,21.88,100.00,0.560,0.206,0.219,0.488
values_67,33,78,203,192,133,100.00,31.25,21.88,100.00,0.423,0.163,0.172,0.248
values_86,49,90,237,224,168,100.00,31.25,21.88,100.00,0.544,0.207,0.219,0.292
values_23,175,306,849,800,354,100.00,31.25,21.88,100.00,0.572,0.206,0.219,0.494
values_64,84,150,407,384,172,100.00,31.25,21.88,100.00,0.560,0.206,0.219,0.488
values_44,28,66,169,160,102,100.00,31.25,21.88,100.00,0.424,0.166,0.175,0.275
values_71,189,330,917,864,382,100.00,31.25,21.88,100.00,0.573,0.206,0.219,0.495
values_93,189,330,917,864,382,100.00,31.25,21.88,100.00,0.573,0.206,0.219,0.495
values_88,56,102,271,256,207,100.00,31.25,21.88,100.00,0.549,0.207,0.219,0.271
values_26,189,330,917,864,382,100.00,31.25,21.88,100.00,0.573,0.206,0.219,0.495
values_59,112,198,543,512,228,100.00,31.25,21.88,100.00,0.566,0.206,0.219,0.491
values_57,159,246,679,640,284,100.00,31.25,21.88,100.00,0.646,0.234,0.248,0.560
values_82,223,342,951,896,396,100.00,31.25,21.88,100.00,0.652,0.234,0.249,0.563
values_75,255,390,1087,1024,452,100.00,31.25,21.88,100.00,0.654,0.235,0.249,0.564
values_51,239,366,1019,960,424,100.00,31.25,21.88,100.00,0.653,0.235,0.249,0.564
values_7,154,270,747,704,312,100.00,31.25,21.88,100.00,0.570,0.206,0.219,0.494
values_92,154,270,747,704,312,100.00,31.25,21.88,100.00,0.570,0.206,0.219,0.494
values_56,223,342,951,896,396,100.00,31.25,21.88,100.00,0.652,0.234,0.249,0.563
values_47,70,126,339,320,144,100.00,31.25,21.88,100.00,0.556,0.206,0.219,0.486
values_95,98,174,475,448,200,100.00,31.25,21.88,100.00,0.563,0.206,0.219,0.490
values_98,175,306,849,800,354,100.00,31.25,21.88,100.00,0.572,0.206,0.219,0.494
values_8,105,186,509,480,214,100.00,31.25,21.88,100.00,0.565,0.206,0.219,0.491
values_18,126,222,611,576,256,100.00,31.25,21.88,100.00,0.568,0.206,0.219,0.492
values_28,49,90,237,224,168,100.00,31.25,21.88,100.00,0.544,0.207,0.219,0.292
values_81,126,222,611,576,256,100.00,31.25,21.88,100.00,0.568,0.206,0.219,0.492
values_17,126,222,611,576,256,100.00,31.25,21.88,100.00,0.568,0.206,0.219,0.492
values_38,105,186,509,480,214,100.00,31.25,21.88,100.00,0.565,0.206,0.219,0.491
values_41,147,258,713,672,298,100.00,31.25,21.88,100.00,0.570,0.206,0.219,0.493
values_73,189,330,917,864,382,100.00,31.25,21.88,100.00,0.573,0.206,0.219,0.495
values_66,191,294,815,768,340,100.00,31.25,21.88,100.00,0.650,0.234,0.249,0.562
values_58,56,102,271,256,207,100.00,31.25,21.88,100.00,0.549,0.207,0.219,0.271
values_70,9,54,135,128,96,100.00,31.25,21.88,100.00,0.167,0.067,0.070,0.094
values_46,255,390,1087,1024,452,100.00,31.25,21.88,100.00,0.654,0.235,0.249,0.564
values_11,154,270,747,704,312,100.00,31.25,21.88,100.00,0.570,0.206,0.219,0.494
values_33,255,390,1087,1024,452,100.00,31.25,21.88,100.00,0.654,0.235,0.249,0.564
values_72,175,306,849,800,354,100.00,31.25,21.88,100.00,0.572,0.206,0.219,0.494
values_6,203,354,985,928,410,100.00,31.25,21.88,100.00,0.573,0.206,0.219,0.495
values_10,98,174,475,448,200,100.00,31.25,21.88,100.00,0.563,0.206,0.219,0.490
values_27,63,114,305,288,250,100.00,31.25,21.88,100.00,0.553,0.207,0.219,0.252
values_24,223,342,951,896,396,100.00,31.25,21.88,100.00,0.652,0.234,0.249,0.563
values_3,255,390,1087,1024,452,100.00,31.25,21.88,100.00,0.654,0.235,0.249,0.564
values_69,33,78,203,192,133,100.00,31.25,21.88,100.00,0.423,0.163,0.172,0.248
values_36,84,150,407,384,172,100.00,31.25,21.88,100.00,0.560,0.206,0.219,0.488
values_21,56,102,271,256,207,100.00,31.25,21.88,100.00,0.549,0.207,0.219,0.271
values_5,9,54,135,128,96,100.00,31.25,21.88,100.00,0.167,0.067,0.070,0.094
values_49,105,186,509,480,214,100.00,31.25,21.88,100.00,0.565,0.206,0.219,0.491
values_1,154,270,747,704,312,100.00,31.25,21.88,100.00,0.570,0.206,0.219,0.494
values_2,33,78,203,192,133,100.00,31.25,21.88,100.00,0.423,0.163,0.172,0.248
values_13,119,210,577,544,242,100.00,31.25,21.88,100.00,0.567,0.206,0.219,0.492
values_32,159,246,679,640,284,100.00,31.25,21.88,100.00,0.646,0.234,0.248,0.560
values_39,11,69,174,165,113,100.00,31.25,28.13,100.00,0.159,0.063,0.067,0.097
