id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,2884,1066,8725,6132,5058,100.00,100.00,100.00,100.00,2.705,0.331,0.470,0.570
values_30,6444,2172,17846,12509,10322,100.00,100.00,100.00,100.00,2.967,0.361,0.515,0.624
values_96,2412,822,6713,4724,3896,100.00,100.00,100.00,100.00,2.934,0.359,0.511,0.619
values_15,6444,2172,17846,12509,10322,100.00,100.00,100.00,100.00,2.967,0.361,0.515,0.624
values_16,1244,430,3481,2460,2028,100.00,100.00,100.00,100.00,2.893,0.357,0.506,0.613
values_94,4884,1650,13541,9500,7838,100.00,100.00,100.00,100.00,2.960,0.361,0.514,0.623
values_90,2084,712,5806,4089,3372,100.00,100.00,100.00,100.00,2.927,0.359,0.510,0.618
values_52,740,282,2261,1604,1322,100.00,100.00,100.00,100.00,2.624,0.327,0.461,0.560
values_78,11660,3916,32230,22557,18618,100.00,100.00,100.00,100.00,2.978,0.362,0.517,0.626
values_20,11396,4170,34325,24020,19826,100.00,100.00,100.00,100.00,2.733,0.332,0.474,0.575
values_53,115,52,366,269,222,100.00,100.00,100.00,100.00,2.212,0.314,0.428,0.518
values_43,11396,4170,34325,24020,19826,100.00,100.00,100.00,100.00,2.733,0.332,0.474,0.575
values_42,2764,940,7686,5405,4458,100.00,100.00,100.00,100.00,2.940,0.360,0.511,0.620
values_0,8220,2766,22745,15932,13148,100.00,100.00,100.00,100.00,2.972,0.361,0.516,0.625
values_61,620,220,1750,1245,1026,100.00,100.00,100.00,100.00,2.818,0.354,0.498,0.604
values_97,5380,1816,14910,10457,8628,100.00,100.00,100.00,100.00,2.963,0.361,0.514,0.624
values_14,8860,2980,24510,17165,14166,100.00,100.00,100.00,100.00,2.973,0.361,0.516,0.625
values_87,5900,1990,16345,11460,9456,100.00,100.00,100.00,100.00,2.965,0.361,0.515,0.624
values_50,52,30,185,140,116,100.00,100.00,100.00,100.00,1.733,0.281,0.371,0.448
values_83,10212,3432,28238,19769,16316,100.00,100.00,100.00,100.00,2.976,0.362,0.517,0.626
values_67,10212,3432,28238,19769,16316,100.00,100.00,100.00,100.00,2.976,0.362,0.517,0.626
values_86,9524,3202,26341,18444,15222,100.00,100.00,100.00,100.00,2.974,0.362,0.516,0.626
values_23,9524,3202,26341,18444,15222,100.00,100.00,100.00,100.00,2.974,0.362,0.516,0.626
values_64,115,52,366,269,222,100.00,100.00,100.00,100.00,2.212,0.314,0.428,0.518
values_44,2412,822,6713,4724,3896,100.00,100.00,100.00,100.00,2.934,0.359,0.511,0.619
values_71,2084,712,5806,4089,3372,100.00,100.00,100.00,100.00,2.927,0.359,0.510,0.618
values_93,11396,4170,34325,24020,19826,100.00,100.00,100.00,100.00,2.733,0.332,0.474,0.575
values_88,4412,1492,12238,8589,7086,100.00,100.00,100.00,100.00,2.957,0.361,0.514,0.623
values_26,3540,1200,9830,6905,5696,100.00,100.00,100.00,100.00,2.950,0.360,0.513,0.621
values_59,7012,2362,19413,13604,11226,100.00,100.00,100.00,100.00,2.969,0.361,0.515,0.625
values_57,1012,352,2838,2009,1656,100.00,100.00,100.00,100.00,2.875,0.357,0.504,0.611
values_82,7604,2560,21046,14745,12168,100.00,100.00,100.00,100.00,2.970,0.361,0.516,0.625
values_75,8860,2980,24510,17165,14166,100.00,100.00,100.00,100.00,2.973,0.361,0.516,0.625
values_51,7604,2560,21046,14745,12168,100.00,100.00,100.00,100.00,2.970,0.361,0.516,0.625
values_7,10212,3432,28238,19769,16316,100.00,100.00,100.00,100.00,2.976,0.362,0.517,0.626
values_92,1012,352,2838,2009,1656,100.00,100.00,100.00,100.00,2.875,0.357,0.504,0.611
values_56,1780,610,4965,3500,2886,100.00,100.00,100.00,100.00,2.918,0.359,0.509,0.617
values_47,4412,1492,12238,8589,7086,100.00,100.00,100.00,100.00,2.957,0.361,0.514,0.623
values_95,180,82,613,444,366,100.00,100.00,100.00,100.00,2.195,0.294,0.405,0.492
values_98,1500,516,4190,2957,2438,100.00,100.00,100.00,100.00,2.907,0.358,0.507,0.615
values_8,10212,3432,28238,19769,16316,100.00,100.00,100.00,100.00,2.976,0.362,0.517,0.626
values_18,3540,1200,9830,6905,5696,100.00,100.00,100.00,100.00,2.950,0.360,0.513,0.621
values_28,4884,1650,13541,9500,7838,100.00,100.00,100.00,100.00,2.960,0.361,0.514,0.623
values_81,5380,1816,14910,10457,8628,100.00,100.00,100.00,100.00,2.963,0.361,0.514,0.624
values_17,2764,940,7686,5405,4458,100.00,100.00,100.00,100.00,2.940,0.360,0.511,0.620
values_38,1500,516,4190,2957,2438,100.00,100.00,100.00,100.00,2.907,0.358,0.507,0.615
values_41,10212,3432,28238,19769,16316,100.00,100.00,100.00,100.00,2.976,0.362,0.517,0.626
values_73,8860,2980,24510,17165,14166,100.00,100.00,100.00,100.00,2.973,0.361,0.516,0.625
values_66,460,166,1305,932,768,100.00,100.00,100.00,100.00,2.771,0.352,0.494,0.599
values_58,1012,352,2838,2009,1656,100.00,100.00,100.00,100.00,2.875,0.357,0.504,0.611
values_70,7604,2560,21046,14745,12168,100.00,100.00,100.00,100.00,2.970,0.361,0.516,0.625
values_46,620,220,1750,1245,1026,100.00,100.00,100.00,100.00,2.818,0.354,0.498,0.604
values_11,11396,4170,34325,24020,19826,100.00,100.00,100.00,100.00,2.733,0.332,0.474,0.575
values_33,3964,1342,11001,7724,6372,100.00,100.00,100.00,100.00,2.954,0.360,0.513,0.622
values_72,9524,3202,26341,18444,15222,100.00,100.00,100.00,100.00,2.974,0.362,0.516,0.626
values_6,4884,1650,13541,9500,7838,100.00,100.00,100.00,100.00,2.960,0.361,0.514,0.623
values_10,3540,1200,9830,6905,5696,100.00,100.00,100.00,100.00,2.950,0.360,0.513,0.621
values_27,7012,2362,19413,13604,11226,100.00,100.00,100.00,100.00,2.969,0.361,0.515,0.625
values_24,10212,3432,28238,19769,16316,100.00,100.00,100.00,100.00,2.976,0.362,0.517,0.626
values_3,8860,2980,24510,17165,14166,100.00,100.00,100.00,100.00,2.973,0.361,0.516,0.625
values_69,4884,1650,13541,9500,7838,100.00,100.00,100.00,100.00,2.960,0.361,0.514,0.623
values_36,1244,430,3481,2460,2028,100.00,100.00,100.00,100.00,2.893,0.357,0.506,0.613
values_21,2084,712,5806,4089,3372,100.00,100.00,100.00,100.00,2.927,0.359,0.510,0.618
values_5,2412,822,6713,4724,3896,100.00,100.00,100.00,100.00,2.934,0.359,0.511,0.619
values_49,11396,4170,34325,24020,19826,100.00,100.00,100.00,100.00,2.733,0.332,0.474,0.575
values_1,180,82,613,444,366,100.00,100.00,100.00,100.00,2.195,0.294,0.405,0.492
values_2,10924,3670,30201,21140,17448,100.00,100.00,100.00,100.00,2.977,0.362,0.517,0.626
values_13,10924,3670,30201,21140,17448,100.00,100.00,100.00,100.00,2.977,0.362,0.517,0.626
values_32,11396,4170,34325,24020,19826,100.00,100.00,100.00,100.00,2.733,0.332,0.474,0.575
values_39,2764,940,7686,5405,4458,100.00,100.00,100.00,100.00,2.940,0.360,0.511,0.620
values_4,1500,516,4190,2957,2438,100.00,100.00,100.00,100.00,2.907,0.358,0.507,0.615
values_65,324,120,926,665,548,100.00,100.00,100.00,100.00,2.700,0.350,0.487,0.591
values_85,6444,2172,17846,12509,10322,100.00,100.00,100.00,100.00,2.967,0.361,0.515,0.624
values_62,4412,1492,12238,8589,7086,100.00,100.00,100.00,100.00,2.957,0.361,0.514,0.623
values_91,52,30,185,140,116,100.00,100.00,100.00,100.00,1.733,0.281,0.371,0.448
values_25,1780,610,4965,3500,2886,100.00,100.00,100.00,100.00,2.918,0.359,0.509,0.617
values_63,2764,940,7686,5405,4458,100.00,100.00,100.00,100.00,2.940,0.360,0.511,0.620
values_12,4412,1492,12238,8589,7086,100.00,100.00,100.00,100.00,2.957,0.361,0.514,0.623
values_79,2412,822,6713,4724,3896,100.00,100.00,100.00,100.00,2.934,0.359,0.511,0.619
values_54,2764,940,7686,5405,4458,100.00,100.00,100.00,100.00,2.940,0.360,0.511,0.620
values_9,2764,940,7686,5405,4458,100.00,100.00,100.00,100.00,2.940,0.360,0.511,0.620
values_74,1500,516,4190,2957,2438,100.00,100.00,100.00,100.00,2.907,0.358,0.507,0.615
values_22,324,120,926,665,548,100.00,100.00,100.00,100.00,2.700,0.350,0.487,0.591
values_89,5380,1816,14910,10457,8628,100.00,100.00,100.00,100.00,2.963,0.361,0.514,0.624
values_48,9524,3202,26341,18444,15222,100.00,100.00,100.00,100.00,2.974,0.362,0.516,0.626
values_99,460,166,1305,932,768,100.00,100.00,100.00,100.00,2.771,0.352,0.494,0.599
values_60,9524,3202,26341,18444,15222,100.00,100.00,100.00,100.00,2.974,0.362,0.516,0.626
values_34,4412,1492,12238,8589,7086,100.00,100.00,100.00,100.00,2.957,0.361,0.514,0.623
values_31,7604,2560,21046,14745,12168,100.00,100.00,100.00,100.00,2.970,0.361,0.516,0.625
values_37,4884,1650,13541,9500,7838,100.00,100.00,100.00,100.00,2.960,0.361,0.514,0.623
values_76,7012,2362,19413,13604,11226,100.00,100.00,100.00,100.00,2.969,0.361,0.515,0.625
values_19,3540,1200,9830,6905,5696,100.00,100.00,100.00,100.00,2.950,0.360,0.513,0.621
values_45,9524,3202,26341,18444,15222,100.00,100.00,100.00,100.00,2.974,0.362,0.516,0.626
values_68,1012,352,2838,2009,1656,100.00,100.00,100.00,100.00,2.875,0.357,0.504,0.611
values_35,8220,2766,22745,15932,13148,100.00,100.00,100.00,100.00,2.972,0.361,0.516,0.625
values_80,8220,2766,22745,15932,13148,100.00,100.00,100.00,100.00,2.972,0.361,0.516,0.625
