ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Clock_Cycles
values_84,0.0,64.0,199.0,2348.0,1.1102230246251565e-16,267.73761713520764,1312.0
values_30,0.0,64.0,188.0,2344.0,1.1102230246251565e-16,267.73761713520764,208.0
values_96,0.0,64.0,216.0,2352.0,1.1102230246251565e-16,219.62575770886417,237.0
values_15,0.0,64.0,188.0,2344.0,1.1102230246251565e-16,267.73761713520764,166.0
values_16,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,1292.0
values_94,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,961.0
values_90,0.0,64.0,216.0,2352.0,1.1102230246251565e-16,219.62575770886417,259.0
values_52,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,757.0
values_78,0.0,64.0,223.0,2353.0,1.1102230246251565e-16,219.62575770886417,465.0
values_20,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,912.0
values_53,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,632.0
values_43,0.0,64.0,223.0,2353.0,1.1102230246251565e-16,219.62575770886417,590.0
values_42,0.0,64.0,187.0,2344.0,1.1102230246251565e-16,267.73761713520764,139.0
values_0,0.0,64.0,178.0,2342.0,1.1102230246251565e-16,267.73761713520764,51.0
values_61,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,845.0
values_97,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,883.0
values_14,0.0,64.0,181.0,2344.0,1.1102230246251565e-16,267.73761713520764,120.0
values_87,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,1086.0
values_50,0.0,64.0,178.0,2342.0,1.1102230246251565e-16,267.73761713520764,67.0
values_83,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,944.0
values_67,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,748.0
values_86,0.0,64.0,198.0,2347.0,1.1102230246251565e-16,267.73761713520764,1482.0
