id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_0,32867,2599,29845,22865,8858,100.00,100.00,100.00,100.00,12.646,1.101,1.437,3.710
values_3,32867,2599,29845,22865,8858,100.00,100.00,100.00,100.00,12.646,1.101,1.437,3.710
values_1,32867,2599,29845,22865,8858,100.00,100.00,100.00,100.00,12.646,1.101,1.437,3.710
values_2,32867,2599,29845,22865,8858,100.00,100.00,100.00,100.00,12.646,1.101,1.437,3.710
values_4,32867,2599,29845,22865,8858,100.00,100.00,100.00,100.00,12.646,1.101,1.437,3.710
