ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Clock_Cycles
values_84,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1101.0
values_30,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1289.0
values_96,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,813.0
values_15,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1253.0
values_16,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1405.0
values_94,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1927.0
values_90,0.0,32.0,325.0,7548.0,1.1102230246251565e-16,325.5844239351484,119.0
values_52,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1563.0
values_78,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,865.0
values_20,0.0,32.0,325.0,7548.0,1.1102230246251565e-16,325.5844239351484,129.0
values_53,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1307.0
values_43,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,30.0
values_42,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,329.0
values_0,0.0,32.0,338.0,6722.0,1.1102230246251565e-16,325.5844239351484,607.0
values_61,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,297.0
values_97,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,605.0
values_14,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1053.0
values_87,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,443.0
values_50,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1437.0
values_83,0.0,32.0,331.0,6721.0,1.1102230246251565e-16,325.5844239351484,159.0
values_67,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1257.0
values_86,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,331.0
values_23,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,945.0
values_64,0.0,32.0,325.0,7548.0,1.1102230246251565e-16,325.5844239351484,91.0
values_44,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1307.0
values_71,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,603.0
values_93,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,49.0
values_88,0.0,16.0,158.0,6189.0,1.1102230246251565e-16,325.5844239351484,8.0
values_26,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,483.0
values_59,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,351.0
values_57,0.0,32.0,338.0,6722.0,1.1102230246251565e-16,325.5844239351484,537.0
values_82,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,405.0
values_75,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,38.0
values_51,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1765.0
values_7,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1609.0
values_92,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,413.0
values_56,0.0,32.0,331.0,6721.0,1.1102230246251565e-16,325.5844239351484,225.0
values_47,0.0,32.0,325.0,7548.0,1.1102230246251565e-16,325.5844239351484,116.0
values_95,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1607.0
values_98,0.0,16.0,190.0,6356.0,1.1102230246251565e-16,325.5844239351484,14.0
values_8,0.0,16.0,158.0,6189.0,1.1102230246251565e-16,325.5844239351484,7.0
values_18,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,38.0
values_28,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,623.0
values_81,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,231.0
values_17,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,733.0
values_38,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,679.0
values_41,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,421.0
values_73,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,735.0
values_66,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1001.0
values_58,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,381.0
values_70,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,297.0
values_46,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,549.0
values_11,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,40.0
values_33,0.0,16.0,158.0,6189.0,1.1102230246251565e-16,325.5844239351484,7.0
values_72,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1505.0
values_6,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,397.0
values_10,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1711.0
values_27,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1225.0
values_24,0.0,32.0,325.0,7548.0,1.1102230246251565e-16,325.5844239351484,109.0
values_3,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1161.0
values_69,0.0,32.0,331.0,6721.0,1.1102230246251565e-16,325.5844239351484,189.0
values_36,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,665.0
values_21,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1075.0
values_5,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,819.0
values_49,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1959.0
values_1,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,493.0
values_2,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1023.0
values_13,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1335.0
values_32,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,733.0
values_39,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,947.0
values_4,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,261.0
values_65,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,51.0
values_85,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,713.0
values_62,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,787.0
values_91,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,469.0
values_25,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,777.0
values_63,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1041.0
values_12,0.0,32.0,331.0,6721.0,1.1102230246251565e-16,325.5844239351484,165.0
values_79,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,187.0
values_54,0.0,32.0,338.0,6722.0,1.1102230246251565e-16,325.5844239351484,537.0
values_9,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,28.0
values_74,0.0,32.0,325.0,7548.0,1.1102230246251565e-16,325.5844239351484,104.0
values_22,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1473.0
values_89,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,33.0
values_48,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,979.0
values_99,0.0,32.0,324.0,7547.0,1.1102230246251565e-16,325.5844239351484,28.0
values_60,0.0,32.0,325.0,7548.0,1.1102230246251565e-16,325.5844239351484,57.0
values_34,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,271.0
values_31,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1381.0
values_37,0.0,32.0,338.0,6722.0,1.1102230246251565e-16,325.5844239351484,499.0
values_76,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,977.0
values_19,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,941.0
values_45,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,291.0
values_68,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,903.0
values_35,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,419.0
values_80,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1063.0
values_77,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1177.0
values_29,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,471.0
values_55,0.0,32.0,342.0,6734.0,1.1102230246251565e-16,325.5844239351484,1103.0
values_40,0.0,32.0,332.0,6722.0,1.1102230246251565e-16,325.5844239351484,511.0
