id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,70,64,397,259,178,100.00,90.91,81.82,100.00,1.094,0.176,0.270,0.393
values_30,66,61,375,252,172,100.00,90.91,81.82,100.00,1.082,0.176,0.262,0.384
values_96,114,99,594,433,287,100.00,100.00,90.91,100.00,1.152,0.192,0.263,0.397
values_15,40,36,226,141,98,100.00,100.00,59.09,100.00,1.111,0.177,0.284,0.408
values_16,277,220,1296,1010,649,100.00,90.91,81.82,100.00,1.259,0.214,0.274,0.427
values_94,122,99,579,474,280,100.00,90.91,81.82,100.00,1.232,0.211,0.257,0.436
values_90,38,35,208,136,94,100.00,100.00,59.09,100.00,1.086,0.183,0.279,0.404
values_52,243,196,1165,906,592,100.00,90.91,81.82,100.00,1.240,0.209,0.268,0.410
values_78,164,134,818,619,387,100.00,90.91,77.27,100.00,1.224,0.200,0.265,0.424
values_20,184,148,860,704,445,100.00,90.91,86.36,100.00,1.243,0.214,0.261,0.413
values_53,192,154,931,690,446,100.00,90.91,81.82,100.00,1.247,0.206,0.278,0.430
values_43,318,245,1465,1143,732,100.00,100.00,90.91,100.00,1.298,0.217,0.278,0.434
values_42,87,76,457,337,214,100.00,90.91,77.27,100.00,1.145,0.190,0.258,0.407
values_0,177,148,875,667,444,100.00,100.00,86.36,100.00,1.196,0.202,0.265,0.399
values_61,60,58,345,234,162,100.00,90.91,72.73,100.00,1.034,0.174,0.256,0.370
values_97,45,42,233,165,112,100.00,90.91,59.09,100.00,1.071,0.193,0.273,0.402
values_14,80,72,422,305,207,100.00,90.91,77.27,100.00,1.111,0.190,0.262,0.386
values_87,31,32,180,118,83,100.00,90.91,50.00,100.00,0.969,0.172,0.263,0.373
values_50,169,138,832,631,401,100.00,90.91,86.36,100.00,1.225,0.203,0.268,0.421
values_83,155,120,697,609,344,100.00,90.91,77.27,100.00,1.292,0.222,0.255,0.451
values_67,294,232,1356,1080,701,100.00,90.91,77.27,100.00,1.267,0.217,0.272,0.419
values_86,6,10,34,27,18,100.00,27.27,13.64,100.00,0.600,0.176,0.222,0.333
values_23,84,76,434,321,213,100.00,90.91,72.73,100.00,1.105,0.194,0.262,0.394
values_64,7,11,52,32,23,100.00,27.27,13.64,100.00,0.636,0.135,0.219,0.304
values_44,210,171,1059,765,498,100.00,90.91,86.36,100.00,1.228,0.198,0.275,0.422
values_71,147,123,733,542,360,100.00,90.91,77.27,100.00,1.195,0.201,0.271,0.408
values_93,165,135,799,631,400,100.00,90.91,77.27,100.00,1.222,0.207,0.261,0.412
values_88,173,139,806,663,411,100.00,100.00,86.36,100.00,1.245,0.215,0.261,0.421
values_26,38,37,203,145,100,100.00,90.91,59.09,100.00,1.027,0.187,0.262,0.380
values_59,193,155,935,731,478,100.00,100.00,81.82,100.00,1.245,0.206,0.264,0.404
values_57,155,131,768,567,367,100.00,90.91,77.27,100.00,1.183,0.202,0.273,0.422
values_82,38,37,201,145,100,100.00,90.91,59.09,100.00,1.027,0.189,0.262,0.380
values_75,241,192,1137,922,578,100.00,90.91,86.36,100.00,1.255,0.212,0.261,0.417
values_51,161,133,800,613,385,100.00,90.91,77.27,100.00,1.211,0.201,0.263,0.418
values_7,232,184,1137,845,544,100.00,90.91,81.82,100.00,1.261,0.204,0.275,0.426
values_92,201,160,948,736,461,100.00,90.91,81.82,100.00,1.256,0.212,0.273,0.436
values_56,7,11,52,32,23,100.00,27.27,13.64,100.00,0.636,0.135,0.219,0.304
values_47,228,183,1099,850,550,100.00,90.91,86.36,100.00,1.246,0.207,0.268,0.415
values_95,285,223,1284,1086,711,100.00,90.91,81.82,100.00,1.278,0.222,0.262,0.401
values_98,100,84,491,377,236,100.00,100.00,86.36,100.00,1.190,0.204,0.265,0.424
values_8,64,61,345,255,170,100.00,90.91,72.73,100.00,1.049,0.186,0.251,0.376
values_18,311,238,1423,1150,742,100.00,90.91,86.36,100.00,1.307,0.219,0.270,0.419
values_28,28,31,160,113,79,100.00,90.91,50.00,100.00,0.903,0.175,0.248,0.354
values_81,164,136,792,623,389,100.00,90.91,81.82,100.00,1.206,0.207,0.263,0.422
values_17,45,41,243,157,110,100.00,90.91,54.55,100.00,1.098,0.185,0.287,0.409
values_38,253,203,1177,946,600,100.00,90.91,81.82,100.00,1.246,0.215,0.267,0.422
values_41,275,215,1281,1035,662,100.00,90.91,86.36,100.00,1.279,0.215,0.266,0.415
values_73,84,73,440,310,211,100.00,90.91,72.73,100.00,1.151,0.191,0.271,0.398
values_66,192,156,931,743,472,100.00,100.00,90.91,100.00,1.231,0.206,0.258,0.407
values_58,221,173,1019,822,514,100.00,90.91,81.82,100.00,1.277,0.217,0.269,0.430
values_70,217,176,1079,811,514,100.00,90.91,86.36,100.00,1.233,0.201,0.268,0.422
values_46,66,56,303,256,154,100.00,90.91,59.09,100.00,1.179,0.218,0.258,0.429
values_11,202,158,928,761,462,100.00,100.00,86.36,100.00,1.278,0.218,0.265,0.437
values_33,63,59,365,241,162,100.00,90.91,77.27,100.00,1.068,0.173,0.261,0.389
values_72,31,32,178,118,83,100.00,90.91,50.00,100.00,0.969,0.174,0.263,0.373
values_6,189,150,915,675,438,100.00,90.91,72.73,100.00,1.260,0.207,0.280,0.432
values_10,6,10,34,27,18,100.00,27.27,13.64,100.00,0.600,0.176,0.222,0.333
values_27,200,160,948,738,457,100.00,90.91,86.36,100.00,1.250,0.211,0.271,0.438
values_24,6,10,34,27,18,100.00,27.27,13.64,100.00,0.600,0.176,0.222,0.333
values_3,131,110,704,477,313,100.00,90.91,81.82,100.00,1.191,0.186,0.275,0.419
values_69,28,31,160,113,79,100.00,90.91,50.00,100.00,0.903,0.175,0.248,0.354
values_36,247,194,1073,938,598,100.00,90.91,68.18,100.00,1.273,0.230,0.263,0.413
values_21,193,155,916,718,445,100.00,90.91,86.36,100.00,1.245,0.211,0.269,0.434
