id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,201,107,618,345,345,100.00,90.91,77.27,100.00,1.879,0.325,0.583,0.583
values_30,105,73,427,238,238,100.00,100.00,81.82,100.00,1.438,0.246,0.441,0.441
values_96,12,11,52,29,29,100.00,27.27,13.64,100.00,1.091,0.231,0.414,0.414
values_15,241,126,738,406,406,100.00,90.91,68.18,100.00,1.913,0.327,0.594,0.594
values_16,322,172,1057,568,568,100.00,90.91,86.36,100.00,1.872,0.305,0.567,0.567
values_94,194,109,628,353,353,100.00,90.91,77.27,100.00,1.780,0.309,0.550,0.550
values_90,146,81,487,264,264,100.00,100.00,81.82,100.00,1.802,0.300,0.553,0.553
values_52,219,121,721,393,393,100.00,90.91,77.27,100.00,1.810,0.304,0.557,0.557
values_78,91,67,397,217,217,100.00,90.91,81.82,100.00,1.358,0.229,0.419,0.419
values_20,131,75,457,243,243,100.00,100.00,81.82,100.00,1.747,0.287,0.539,0.539
values_53,377,194,1167,645,645,100.00,90.91,86.36,100.00,1.943,0.323,0.584,0.584
values_43,299,157,941,528,528,100.00,90.91,81.82,100.00,1.904,0.318,0.566,0.566
values_42,364,185,1106,604,604,100.00,100.00,81.82,100.00,1.968,0.329,0.603,0.603
values_0,163,89,519,287,287,100.00,100.00,77.27,100.00,1.831,0.314,0.568,0.568
values_61,75,58,345,189,189,100.00,90.91,72.73,100.00,1.293,0.217,0.397,0.397
values_97,316,168,1017,556,556,100.00,90.91,81.82,100.00,1.881,0.311,0.568,0.568
values_14,129,92,554,307,307,100.00,90.91,77.27,100.00,1.402,0.233,0.420,0.420
values_87,313,159,941,529,529,100.00,90.91,81.82,100.00,1.969,0.333,0.592,0.592
values_50,207,116,700,377,377,100.00,90.91,86.36,100.00,1.784,0.296,0.549,0.549
values_83,427,217,1296,717,717,100.00,90.91,81.82,100.00,1.968,0.329,0.596,0.596
values_67,159,89,532,287,287,100.00,90.91,72.73,100.00,1.787,0.299,0.554,0.554
values_86,191,103,596,331,331,100.00,90.91,77.27,100.00,1.854,0.320,0.577,0.577
values_23,153,85,492,275,275,100.00,90.91,77.27,100.00,1.800,0.311,0.556,0.556
values_64,115,68,389,219,219,100.00,90.91,77.27,100.00,1.691,0.296,0.525,0.525
values_44,262,143,835,471,471,100.00,90.91,81.82,100.00,1.832,0.314,0.556,0.556
values_71,59,44,243,136,136,100.00,90.91,59.09,100.00,1.341,0.243,0.434,0.434
values_93,101,56,303,178,178,100.00,90.91,59.09,100.00,1.804,0.333,0.567,0.567
values_88,362,184,1079,601,601,100.00,90.91,81.82,100.00,1.967,0.335,0.602,0.602
values_26,396,209,1215,669,669,100.00,90.91,77.27,100.00,1.895,0.326,0.592,0.592
values_59,49,39,205,117,117,100.00,90.91,54.55,100.00,1.256,0.239,0.419,0.419
values_57,345,176,1056,576,576,100.00,100.00,90.91,100.00,1.960,0.327,0.599,0.599
values_82,477,241,1422,789,789,100.00,90.91,81.82,100.00,1.979,0.335,0.605,0.605
values_75,461,240,1462,791,791,100.00,90.91,86.36,100.00,1.921,0.315,0.583,0.583
values_51,181,99,576,317,317,100.00,90.91,77.27,100.00,1.828,0.314,0.571,0.571
values_7,492,251,1510,833,833,100.00,90.91,86.36,100.00,1.960,0.326,0.591,0.591
values_92,170,92,542,301,301,100.00,90.91,81.82,100.00,1.848,0.314,0.565,0.565
values_56,203,111,702,371,371,100.00,100.00,81.82,100.00,1.829,0.289,0.547,0.547
values_47,279,149,893,495,495,100.00,100.00,90.91,100.00,1.872,0.312,0.564,0.564
values_95,287,151,902,494,494,100.00,90.91,81.82,100.00,1.901,0.318,0.581,0.581
values_98,516,259,1522,858,858,100.00,100.00,86.36,100.00,1.992,0.339,0.601,0.601
values_8,83,49,283,155,155,100.00,90.91,59.09,100.00,1.694,0.293,0.535,0.535
