id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,143,97,494,452,238,100.00,100.00,75.00,100.00,1.474,0.289,0.316,0.601
values_30,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_96,16,28,83,74,97,100.00,100.00,87.50,100.00,0.571,0.193,0.216,0.165
values_15,107,79,368,335,184,100.00,100.00,75.00,100.00,1.354,0.291,0.319,0.582
values_16,107,79,368,335,184,100.00,100.00,75.00,100.00,1.354,0.291,0.319,0.582
values_94,16,28,83,74,97,100.00,100.00,87.50,100.00,0.571,0.193,0.216,0.165
values_90,16,28,83,74,97,100.00,100.00,87.50,100.00,0.571,0.193,0.216,0.165
values_52,95,68,315,287,157,100.00,100.00,87.50,100.00,1.397,0.302,0.331,0.605
values_78,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_20,91,66,301,274,151,100.00,100.00,87.50,100.00,1.379,0.302,0.332,0.603
values_53,95,68,315,287,157,100.00,100.00,87.50,100.00,1.397,0.302,0.331,0.605
values_43,127,89,438,400,214,100.00,100.00,87.50,100.00,1.427,0.290,0.318,0.593
values_42,127,89,438,400,214,100.00,100.00,87.50,100.00,1.427,0.290,0.318,0.593
values_0,87,64,287,261,145,100.00,100.00,87.50,100.00,1.359,0.303,0.333,0.600
values_61,111,76,371,339,181,100.00,100.00,87.50,100.00,1.461,0.299,0.327,0.613
values_97,16,28,83,74,97,100.00,100.00,87.50,100.00,0.571,0.193,0.216,0.165
values_14,107,79,368,335,184,100.00,100.00,75.00,100.00,1.354,0.291,0.319,0.582
values_87,143,97,494,452,238,100.00,100.00,75.00,100.00,1.474,0.289,0.316,0.601
values_50,95,68,315,287,157,100.00,100.00,87.50,100.00,1.397,0.302,0.331,0.605
values_83,143,97,494,452,238,100.00,100.00,75.00,100.00,1.474,0.289,0.316,0.601
values_67,111,81,382,348,190,100.00,100.00,87.50,100.00,1.370,0.291,0.319,0.584
values_86,143,97,494,452,238,100.00,100.00,75.00,100.00,1.474,0.289,0.316,0.601
values_23,91,66,301,274,151,100.00,100.00,87.50,100.00,1.379,0.302,0.332,0.603
values_64,111,81,382,348,190,100.00,100.00,87.50,100.00,1.370,0.291,0.319,0.584
values_44,127,89,438,400,214,100.00,100.00,87.50,100.00,1.427,0.290,0.318,0.593
values_71,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_93,16,28,83,74,97,100.00,100.00,87.50,100.00,0.571,0.193,0.216,0.165
values_88,143,97,494,452,238,100.00,100.00,75.00,100.00,1.474,0.289,0.316,0.601
values_26,91,66,301,274,151,100.00,100.00,87.50,100.00,1.379,0.302,0.332,0.603
values_59,95,68,315,287,157,100.00,100.00,87.50,100.00,1.397,0.302,0.331,0.605
values_57,95,68,315,287,157,100.00,100.00,87.50,100.00,1.397,0.302,0.331,0.605
values_82,143,97,494,452,238,100.00,100.00,75.00,100.00,1.474,0.289,0.316,0.601
values_75,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_51,95,68,315,287,157,100.00,100.00,87.50,100.00,1.397,0.302,0.331,0.605
values_7,87,69,298,270,154,100.00,100.00,87.50,100.00,1.261,0.292,0.322,0.565
values_92,16,28,83,74,97,100.00,100.00,87.50,100.00,0.571,0.193,0.216,0.165
values_56,95,73,326,296,166,100.00,100.00,87.50,100.00,1.301,0.291,0.321,0.572
values_47,127,89,438,400,214,100.00,100.00,87.50,100.00,1.427,0.290,0.318,0.593
values_95,16,28,83,74,97,100.00,100.00,87.50,100.00,0.571,0.193,0.216,0.165
values_98,16,28,83,74,97,100.00,100.00,87.50,100.00,0.571,0.193,0.216,0.165
values_8,87,69,298,270,154,100.00,100.00,75.00,100.00,1.261,0.292,0.322,0.565
values_18,107,79,368,335,184,100.00,100.00,75.00,100.00,1.354,0.291,0.319,0.582
values_28,91,66,301,274,151,100.00,100.00,87.50,100.00,1.379,0.302,0.332,0.603
values_81,143,97,494,452,238,100.00,100.00,75.00,100.00,1.474,0.289,0.316,0.601
values_17,107,79,368,335,184,100.00,100.00,87.50,100.00,1.354,0.291,0.319,0.582
values_38,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_41,127,89,438,400,214,100.00,100.00,87.50,100.00,1.427,0.290,0.318,0.593
values_73,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_66,111,81,382,348,190,100.00,100.00,87.50,100.00,1.370,0.291,0.319,0.584
values_58,95,68,315,287,157,100.00,100.00,87.50,100.00,1.397,0.302,0.331,0.605
values_70,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_46,127,89,438,400,214,100.00,100.00,87.50,100.00,1.427,0.290,0.318,0.593
values_11,107,79,368,335,184,100.00,100.00,87.50,100.00,1.354,0.291,0.319,0.582
values_33,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_72,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
values_6,87,69,298,270,154,100.00,100.00,75.00,100.00,1.261,0.292,0.322,0.565
values_10,107,79,368,335,184,100.00,100.00,87.50,100.00,1.354,0.291,0.319,0.582
values_27,91,66,301,274,151,100.00,100.00,87.50,100.00,1.379,0.302,0.332,0.603
values_24,91,66,301,274,151,100.00,100.00,87.50,100.00,1.379,0.302,0.332,0.603
values_3,87,64,287,261,145,100.00,100.00,87.50,100.00,1.359,0.303,0.333,0.600
values_69,111,76,371,339,181,100.00,100.00,87.50,100.00,1.461,0.299,0.327,0.613
values_36,67,58,245,222,127,100.00,100.00,87.50,100.00,1.155,0.273,0.302,0.528
