id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,100,48,159,141,377,100.00,100.00,75.00,100.00,2.083,0.629,0.709,0.265
values_30,280,76,327,295,272,100.00,100.00,87.50,100.00,3.684,0.856,0.949,1.029
values_96,258,77,314,282,261,100.00,100.00,75.00,100.00,3.351,0.822,0.915,0.989
values_15,175,69,266,238,1354,100.00,100.00,75.00,100.00,2.536,0.658,0.735,0.129
values_16,175,69,266,238,1354,100.00,100.00,87.50,100.00,2.536,0.658,0.735,0.129
values_94,258,77,314,282,261,100.00,100.00,75.00,100.00,3.351,0.822,0.915,0.989
values_90,258,77,314,282,261,100.00,100.00,87.50,100.00,3.351,0.822,0.915,0.989
values_52,55,35,100,88,124,100.00,100.00,87.50,100.00,1.571,0.550,0.625,0.444
values_78,357,95,422,381,351,100.00,100.00,75.00,100.00,3.758,0.846,0.937,1.017
values_20,37,33,88,77,82,100.00,100.00,75.00,100.00,1.121,0.420,0.481,0.451
values_53,55,35,100,88,124,100.00,100.00,75.00,100.00,1.571,0.550,0.625,0.444
values_43,143,58,219,196,907,100.00,100.00,75.00,100.00,2.466,0.653,0.730,0.158
values_42,143,58,219,196,907,100.00,100.00,75.00,100.00,2.466,0.653,0.730,0.158
values_0,258,77,314,282,261,100.00,100.00,75.00,100.00,3.351,0.822,0.915,0.989
values_61,134,56,207,185,781,100.00,100.00,75.00,100.00,2.393,0.647,0.724,0.172
values_97,258,77,314,282,261,100.00,100.00,75.00,100.00,3.351,0.822,0.915,0.989
values_14,175,69,266,238,1354,100.00,100.00,75.00,100.00,2.536,0.658,0.735,0.129
values_87,100,48,159,141,377,100.00,100.00,87.50,100.00,2.083,0.629,0.709,0.265
values_50,55,35,100,88,124,100.00,100.00,75.00,100.00,1.571,0.550,0.625,0.444
values_83,100,48,159,141,377,100.00,100.00,87.50,100.00,2.083,0.629,0.709,0.265
values_67,134,56,207,185,781,100.00,100.00,87.50,100.00,2.393,0.647,0.724,0.172
values_86,100,48,159,141,377,100.00,100.00,87.50,100.00,2.083,0.629,0.709,0.265
values_23,37,33,88,77,82,100.00,100.00,75.00,100.00,1.121,0.420,0.481,0.451
values_64,134,56,207,185,781,100.00,100.00,75.00,100.00,2.393,0.647,0.724,0.172
values_44,143,58,219,196,907,100.00,100.00,75.00,100.00,2.466,0.653,0.730,0.158
values_71,357,95,422,381,351,100.00,100.00,75.00,100.00,3.758,0.846,0.937,1.017
values_93,258,77,314,282,261,100.00,100.00,75.00,100.00,3.351,0.822,0.915,0.989
