id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,186,183,948,649,548,100.00,100.00,100.00,100.00,1.016,0.196,0.287,0.339
values_30,599,484,2653,1752,1498,100.00,100.00,100.00,100.00,1.238,0.226,0.342,0.400
values_96,1139,868,4841,3192,2738,100.00,100.00,100.00,100.00,1.312,0.235,0.357,0.416
values_15,476,392,2105,1399,1193,100.00,100.00,100.00,100.00,1.214,0.226,0.340,0.399
values_16,1193,920,5093,3403,2913,100.00,100.00,100.00,100.00,1.297,0.234,0.351,0.410
values_94,688,520,2869,1905,1628,100.00,100.00,100.00,100.00,1.323,0.240,0.361,0.423
values_90,77,75,351,244,191,100.00,100.00,100.00,100.00,1.027,0.219,0.316,0.403
values_52,1458,1108,6201,4110,3525,100.00,100.00,100.00,100.00,1.316,0.235,0.355,0.414
values_78,144,131,678,456,384,100.00,100.00,100.00,100.00,1.099,0.212,0.316,0.375
values_20,727,548,3049,1984,1702,100.00,100.00,100.00,100.00,1.327,0.238,0.366,0.427
values_53,178,183,932,637,538,100.00,100.00,100.00,100.00,0.973,0.191,0.279,0.331
values_43,292,239,1254,861,729,100.00,100.00,100.00,100.00,1.222,0.233,0.339,0.401
values_42,762,580,3213,2106,1805,100.00,100.00,100.00,100.00,1.314,0.237,0.362,0.422
values_0,444,360,1936,1289,1098,100.00,100.00,100.00,100.00,1.233,0.229,0.344,0.404
values_61,317,259,1386,920,784,100.00,100.00,100.00,100.00,1.224,0.229,0.345,0.404
values_97,1360,1024,5797,3723,3210,100.00,100.00,100.00,100.00,1.328,0.235,0.365,0.424
values_14,384,315,1692,1132,965,100.00,100.00,100.00,100.00,1.219,0.227,0.339,0.398
values_87,1035,796,4405,2946,2520,100.00,100.00,100.00,100.00,1.300,0.235,0.351,0.411
values_50,111,103,513,341,286,100.00,100.00,100.00,100.00,1.078,0.216,0.326,0.388
values_83,963,740,4101,2704,2318,100.00,100.00,100.00,100.00,1.301,0.235,0.356,0.415
values_67,162,147,759,532,446,100.00,100.00,90.00,100.00,1.102,0.213,0.305,0.363
values_86,1086,828,4621,3044,2611,100.00,100.00,100.00,100.00,1.312,0.235,0.357,0.416
values_23,336,279,1479,997,848,100.00,100.00,100.00,100.00,1.204,0.227,0.337,0.396
values_64,610,488,2689,1771,1515,100.00,100.00,100.00,100.00,1.250,0.227,0.344,0.403
values_44,31,26,100,74,56,100.00,80.00,60.00,100.00,1.192,0.310,0.419,0.554
values_71,1181,892,5009,3270,2810,100.00,100.00,100.00,100.00,1.324,0.236,0.361,0.420
values_93,78,79,371,251,198,100.00,100.00,100.00,100.00,0.987,0.210,0.311,0.394
values_88,49,50,226,152,120,100.00,100.00,80.00,100.00,0.980,0.217,0.322,0.408
values_26,137,135,682,451,381,100.00,100.00,100.00,100.00,1.015,0.201,0.304,0.360
values_59,299,247,1302,881,748,100.00,100.00,100.00,100.00,1.211,0.230,0.339,0.400
values_57,892,676,3745,2502,2139,100.00,100.00,100.00,100.00,1.320,0.238,0.357,0.417
values_82,898,676,3781,2466,2117,100.00,100.00,100.00,100.00,1.328,0.238,0.364,0.424
values_75,706,536,2965,1945,1666,100.00,100.00,100.00,100.00,1.317,0.238,0.363,0.424
values_51,32,30,120,81,63,100.00,100.00,70.00,100.00,1.067,0.267,0.395,0.508
