id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,409,174,996,890,519,100.00,90.91,81.82,100.00,2.351,0.411,0.460,0.788
values_30,109,65,387,267,182,100.00,90.91,81.82,100.00,1.677,0.282,0.408,0.599
values_96,370,169,971,803,494,100.00,90.91,72.73,100.00,2.189,0.381,0.461,0.749
values_15,45,32,178,118,84,100.00,90.91,50.00,100.00,1.406,0.253,0.381,0.536
values_16,316,150,889,678,439,100.00,90.91,81.82,100.00,2.107,0.355,0.466,0.720
values_94,434,194,1165,918,594,100.00,100.00,86.36,100.00,2.237,0.373,0.473,0.731
values_90,373,161,926,806,507,100.00,90.91,77.27,100.00,2.317,0.403,0.463,0.736
values_52,51,35,193,132,95,100.00,90.91,54.55,100.00,1.457,0.264,0.386,0.537
values_78,471,215,1309,993,640,100.00,90.91,86.36,100.00,2.191,0.360,0.474,0.736
values_20,199,100,584,439,295,100.00,90.91,81.82,100.00,1.990,0.341,0.453,0.675
values_53,419,192,1179,898,573,100.00,90.91,86.36,100.00,2.182,0.355,0.467,0.731
values_43,218,91,465,485,258,100.00,90.91,59.09,100.00,2.396,0.469,0.449,0.845
values_42,534,239,1404,1123,729,100.00,90.91,81.82,100.00,2.234,0.380,0.476,0.733
values_0,353,168,981,761,496,100.00,90.91,81.82,100.00,2.101,0.360,0.464,0.712
values_61,164,82,490,357,236,100.00,90.91,72.73,100.00,2.000,0.335,0.459,0.695
values_97,8,11,52,32,23,100.00,27.27,13.64,100.00,0.727,0.154,0.250,0.348
values_14,287,133,750,624,398,100.00,90.91,77.27,100.00,2.158,0.383,0.460,0.721
values_87,217,108,646,478,316,100.00,90.91,86.36,100.00,2.009,0.336,0.454,0.687
values_50,348,163,961,751,473,100.00,90.91,77.27,100.00,2.135,0.362,0.463,0.736
values_83,90,46,261,202,130,100.00,90.91,59.09,100.00,1.957,0.345,0.446,0.692
values_67,322,148,870,685,430,100.00,100.00,81.82,100.00,2.176,0.370,0.470,0.749
